fc_id,sku_id,on_hand_qty,committed_qty,available_qty,reorder_point,max_stock_level,last_updated
FC_CA01,SKU001879,816,223,593,140,1400,2025-07-26
FC_CA01,SKU000948,1552,416,1136,210,2100,2025-07-24
FC_CA01,SKU000493,254,76,178,56,560,2025-07-23
FC_CA01,SKU000608,1641,485,1156,210,2100,2025-07-21
FC_CA01,SKU001130,1534,476,1058,210,2100,2025-07-27
FC_CA01,SKU001363,246,70,176,56,560,2025-07-22
FC_CA01,SKU001600,861,291,570,140,1400,2025-07-23
FC_CA01,SKU000026,624,186,438,112,1120,2025-07-22
FC_CA01,SKU001118,514,137,377,84,840,2025-07-22
FC_CA01,SKU000985,541,162,379,84,840,2025-07-23
FC_CA01,SKU000393,262,93,169,56,560,2025-07-25
FC_CA01,SKU001255,787,241,546,140,1400,2025-07-26
FC_CA01,SKU001043,238,84,154,56,560,2025-07-25
FC_CA01,SKU000721,618,184,434,112,1120,2025-07-21
FC_CA01,SKU000760,807,229,578,140,1400,2025-07-24
FC_CA01,SKU000226,267,75,192,56,560,2025-07-21
FC_CA01,SKU000282,597,199,398,112,1120,2025-07-22
FC_CA01,SKU000745,606,168,438,112,1120,2025-07-22
FC_CA01,SKU000845,537,164,373,84,840,2025-07-26
FC_CA01,SKU001746,817,229,588,140,1400,2025-07-25
FC_CA01,SKU001164,1543,468,1075,210,2100,2025-07-24
FC_CA01,SKU001362,546,169,377,84,840,2025-07-23
FC_CA01,SKU001925,545,172,373,84,840,2025-07-25
FC_CA01,SKU000459,784,227,557,140,1400,2025-07-21
FC_CA01,SKU001528,545,144,401,84,840,2025-07-27
FC_CA01,SKU000975,870,276,594,140,1400,2025-07-24
FC_CA01,SKU000413,627,183,444,112,1120,2025-07-24
FC_CA01,SKU001509,628,192,436,112,1120,2025-07-25
FC_CA01,SKU001131,875,288,587,140,1400,2025-07-26
FC_CA01,SKU000079,578,168,410,112,1120,2025-07-23
FC_CA01,SKU000209,550,171,379,84,840,2025-07-22
FC_CA01,SKU001725,536,171,365,84,840,2025-07-24
FC_CA01,SKU000844,842,237,605,140,1400,2025-07-27
FC_CA01,SKU000775,539,164,375,84,840,2025-07-22
FC_CA01,SKU001179,586,190,396,84,840,2025-07-26
FC_CA01,SKU001123,242,65,177,56,560,2025-07-26
FC_CA01,SKU001744,667,204,463,112,1120,2025-07-23
FC_CA01,SKU000860,887,286,601,140,1400,2025-07-22
FC_CA01,SKU001538,857,249,608,140,1400,2025-07-24
FC_CA01,SKU001685,1574,478,1096,210,2100,2025-07-26
FC_CA01,SKU001191,529,180,349,84,840,2025-07-26
FC_CA01,SKU000621,263,77,186,56,560,2025-07-26
FC_CA01,SKU001825,550,154,396,84,840,2025-07-21
FC_CA01,SKU001673,512,159,353,84,840,2025-07-23
FC_CA01,SKU000534,553,163,390,84,840,2025-07-27
FC_CA01,SKU000170,835,245,590,140,1400,2025-07-22
FC_CA01,SKU000727,1588,495,1093,210,2100,2025-07-27
FC_CA01,SKU000871,642,195,447,112,1120,2025-07-21
FC_CA01,SKU001413,792,254,538,140,1400,2025-07-26
FC_CA01,SKU000840,851,266,585,140,1400,2025-07-21
FC_CA01,SKU000436,802,235,567,140,1400,2025-07-21
FC_CA01,SKU000120,629,192,437,112,1120,2025-07-21
FC_CA01,SKU000594,1629,452,1177,210,2100,2025-07-22
FC_CA01,SKU001486,238,79,159,56,560,2025-07-24
FC_CA01,SKU001195,537,153,384,84,840,2025-07-24
FC_CA01,SKU001512,257,78,179,56,560,2025-07-27
FC_CA01,SKU001409,558,165,393,84,840,2025-07-27
FC_CA01,SKU000898,561,165,396,112,1120,2025-07-26
FC_CA01,SKU000455,536,160,376,84,840,2025-07-24
FC_CA01,SKU001483,1599,456,1143,210,2100,2025-07-22
FC_CA01,SKU000915,255,76,179,56,560,2025-07-26
FC_CA01,SKU001203,621,174,447,112,1120,2025-07-23
FC_CA01,SKU001170,849,252,597,140,1400,2025-07-25
FC_CA01,SKU001519,540,141,399,84,840,2025-07-26
FC_CA01,SKU001902,603,220,383,112,1120,2025-07-23
FC_CA01,SKU000716,639,181,458,112,1120,2025-07-23
FC_CA01,SKU001292,616,162,454,112,1120,2025-07-23
FC_CA01,SKU000039,587,195,392,112,1120,2025-07-23
FC_CA01,SKU001071,276,82,194,56,560,2025-07-27
FC_CA01,SKU000412,650,195,455,112,1120,2025-07-23
FC_CA01,SKU001080,236,73,163,56,560,2025-07-23
FC_CA01,SKU000614,660,182,478,112,1120,2025-07-27
FC_CA01,SKU000377,556,158,398,84,840,2025-07-26
FC_CA01,SKU000278,883,262,621,140,1400,2025-07-26
FC_CA01,SKU001607,228,72,156,56,560,2025-07-27
FC_CA01,SKU001084,518,157,361,84,840,2025-07-27
FC_CA01,SKU000323,526,175,351,84,840,2025-07-23
FC_CA01,SKU001437,513,155,358,84,840,2025-07-27
FC_CA01,SKU000855,628,180,448,112,1120,2025-07-25
FC_CA01,SKU000321,1564,505,1059,210,2100,2025-07-27
FC_CA01,SKU001493,876,237,639,140,1400,2025-07-27
FC_CA01,SKU000723,622,189,433,112,1120,2025-07-22
FC_CA01,SKU001635,551,148,403,84,840,2025-07-25
FC_CA01,SKU000051,632,182,450,112,1120,2025-07-27
FC_CA01,SKU001564,629,204,425,112,1120,2025-07-22
FC_CA01,SKU000771,1641,518,1123,210,2100,2025-07-26
FC_CA01,SKU000970,1559,473,1086,210,2100,2025-07-23
FC_CA01,SKU001785,1600,491,1109,210,2100,2025-07-27
FC_CA01,SKU000580,619,153,466,112,1120,2025-07-26
FC_CA01,SKU000343,1563,451,1112,210,2100,2025-07-27
FC_CA01,SKU000612,571,182,389,84,840,2025-07-22
FC_CA01,SKU000488,595,178,417,84,840,2025-07-25
FC_CA01,SKU000966,611,173,438,112,1120,2025-07-25
FC_CA01,SKU000054,1606,494,1112,210,2100,2025-07-23
FC_CA01,SKU000561,269,86,183,56,560,2025-07-22
FC_CA01,SKU001048,236,78,158,56,560,2025-07-24
FC_CA01,SKU000931,602,196,406,112,1120,2025-07-25
FC_CA01,SKU001583,554,178,376,84,840,2025-07-21
FC_CA01,SKU001188,860,240,620,140,1400,2025-07-26
FC_CA01,SKU001415,207,87,120,56,560,2025-07-23
FC_CA01,SKU001927,523,167,356,84,840,2025-07-26
FC_CA01,SKU001841,530,167,363,84,840,2025-07-27
FC_CA01,SKU001326,256,72,184,56,560,2025-07-26
FC_CA01,SKU000830,242,89,153,56,560,2025-07-23
FC_CA01,SKU001556,560,171,389,84,840,2025-07-25
FC_CA01,SKU001317,1593,462,1131,210,2100,2025-07-22
FC_CA01,SKU001012,259,70,189,56,560,2025-07-22
FC_CA01,SKU000086,517,163,354,84,840,2025-07-27
FC_CA01,SKU001360,1520,460,1060,210,2100,2025-07-21
FC_CA01,SKU001648,267,67,200,56,560,2025-07-25
FC_CA01,SKU001095,812,246,566,140,1400,2025-07-27
FC_CA01,SKU000565,818,248,570,140,1400,2025-07-24
FC_CA01,SKU001793,551,163,388,84,840,2025-07-25
FC_CA01,SKU000969,269,83,186,56,560,2025-07-21
FC_CA01,SKU001135,836,253,583,140,1400,2025-07-23
FC_CA01,SKU000244,1581,451,1130,210,2100,2025-07-23
FC_CA01,SKU001839,854,249,605,140,1400,2025-07-24
FC_CA01,SKU001601,502,171,331,84,840,2025-07-23
FC_CA01,SKU001762,259,79,180,56,560,2025-07-25
FC_CA01,SKU000375,1567,454,1113,210,2100,2025-07-21
FC_CA01,SKU000903,1563,449,1114,210,2100,2025-07-27
FC_CA01,SKU000152,241,78,163,56,560,2025-07-25
FC_CA01,SKU000910,256,69,187,56,560,2025-07-26
FC_CA01,SKU001993,582,175,407,84,840,2025-07-22
FC_CA01,SKU001240,1590,454,1136,210,2100,2025-07-22
FC_CA01,SKU000992,228,71,157,56,560,2025-07-25
FC_CA01,SKU001109,627,178,449,112,1120,2025-07-26
FC_CA01,SKU000254,785,215,570,140,1400,2025-07-23
FC_CA01,SKU001423,849,246,603,140,1400,2025-07-27
FC_CA01,SKU000005,862,282,580,140,1400,2025-07-22
FC_CA01,SKU000921,530,178,352,84,840,2025-07-21
FC_CA01,SKU001827,858,239,619,140,1400,2025-07-26
FC_CA01,SKU000627,526,173,353,84,840,2025-07-25
FC_CA01,SKU001939,517,170,347,84,840,2025-07-26
FC_CA01,SKU000374,596,155,441,112,1120,2025-07-26
FC_CA01,SKU001368,630,182,448,112,1120,2025-07-26
FC_CA01,SKU001218,847,251,596,140,1400,2025-07-27
FC_CA01,SKU000555,254,78,176,56,560,2025-07-26
FC_CA01,SKU001266,622,205,417,112,1120,2025-07-26
FC_CA01,SKU001968,563,154,409,84,840,2025-07-23
FC_CA01,SKU000015,1535,487,1048,210,2100,2025-07-26
FC_CA01,SKU000261,621,191,430,112,1120,2025-07-21
FC_CA01,SKU001994,813,219,594,140,1400,2025-07-27
FC_CA01,SKU000475,539,154,385,84,840,2025-07-21
FC_CA01,SKU001717,220,61,159,56,560,2025-07-21
FC_CA01,SKU000486,1626,504,1122,210,2100,2025-07-25
FC_CA01,SKU001175,847,235,612,140,1400,2025-07-27
FC_CA01,SKU000272,841,282,559,140,1400,2025-07-26
FC_CA01,SKU000562,861,244,617,140,1400,2025-07-24
FC_CA01,SKU001278,562,170,392,84,840,2025-07-26
FC_CA01,SKU001077,251,73,178,56,560,2025-07-27
FC_CA01,SKU000604,1644,495,1149,210,2100,2025-07-27
FC_CA01,SKU001214,1548,487,1061,210,2100,2025-07-27
FC_CA01,SKU000936,1591,453,1138,210,2100,2025-07-23
FC_CA01,SKU001450,572,184,388,84,840,2025-07-23
FC_CA01,SKU001932,757,220,537,140,1400,2025-07-21
FC_CA01,SKU001569,580,149,431,112,1120,2025-07-25
FC_CA01,SKU001553,570,173,397,84,840,2025-07-23
FC_CA01,SKU000088,845,245,600,140,1400,2025-07-26
FC_CA01,SKU000068,1583,478,1105,210,2100,2025-07-24
FC_CA01,SKU001165,541,175,366,84,840,2025-07-21
FC_CA01,SKU000379,625,176,449,112,1120,2025-07-26
FC_CA01,SKU001581,835,275,560,140,1400,2025-07-22
FC_CA01,SKU000059,544,166,378,84,840,2025-07-24
FC_CA01,SKU001646,491,130,361,84,840,2025-07-22
FC_CA01,SKU000360,268,77,191,56,560,2025-07-25
FC_CA01,SKU000296,243,81,162,56,560,2025-07-22
FC_CA01,SKU001980,843,256,587,140,1400,2025-07-21
FC_CA01,SKU000777,1531,450,1081,210,2100,2025-07-23
FC_CA01,SKU001989,1567,469,1098,210,2100,2025-07-23
FC_CA01,SKU000935,1578,475,1103,210,2100,2025-07-22
FC_CA01,SKU001398,545,137,408,84,840,2025-07-24
FC_CA01,SKU000063,235,88,147,56,560,2025-07-27
FC_CA01,SKU001764,1649,486,1163,210,2100,2025-07-26
FC_CA01,SKU001393,228,71,157,56,560,2025-07-27
FC_CA01,SKU000031,248,68,180,56,560,2025-07-23
FC_CA01,SKU001500,623,166,457,112,1120,2025-07-25
FC_CA01,SKU001813,833,246,587,140,1400,2025-07-25
FC_CA01,SKU001894,534,158,376,84,840,2025-07-22
FC_CA01,SKU000549,561,168,393,84,840,2025-07-27
FC_CA01,SKU001997,564,172,392,84,840,2025-07-27
FC_CA01,SKU000265,842,260,582,140,1400,2025-07-24
FC_CA01,SKU001548,808,244,564,140,1400,2025-07-22
FC_CA01,SKU000885,589,202,387,84,840,2025-07-27
FC_CA01,SKU000938,243,71,172,56,560,2025-07-25
FC_CA01,SKU001024,594,173,421,84,840,2025-07-25
FC_CA01,SKU001288,523,141,382,84,840,2025-07-21
FC_CA01,SKU000200,1596,510,1086,210,2100,2025-07-23
FC_CA01,SKU001481,1623,506,1117,210,2100,2025-07-22
FC_CA01,SKU000991,890,227,663,140,1400,2025-07-24
FC_CA01,SKU000784,583,165,418,84,840,2025-07-21
FC_CA01,SKU001757,1543,436,1107,210,2100,2025-07-25
FC_CA01,SKU001254,1588,472,1116,210,2100,2025-07-23
FC_CA01,SKU000587,843,242,601,140,1400,2025-07-25
FC_CA01,SKU000637,543,161,382,84,840,2025-07-26
FC_CA01,SKU001259,834,243,591,140,1400,2025-07-23
FC_CA01,SKU000220,889,304,585,140,1400,2025-07-24
FC_CA01,SKU001982,824,226,598,140,1400,2025-07-26
FC_CA01,SKU000861,517,148,369,84,840,2025-07-25
FC_CA01,SKU001506,587,193,394,112,1120,2025-07-23
FC_CA01,SKU001008,521,135,386,84,840,2025-07-27
FC_CA01,SKU001684,1478,404,1074,210,2100,2025-07-25
FC_CA01,SKU001956,1600,485,1115,210,2100,2025-07-26
FC_CA01,SKU000787,236,60,176,56,560,2025-07-22
FC_CA01,SKU001552,563,167,396,84,840,2025-07-25
FC_CA01,SKU000833,609,188,421,112,1120,2025-07-27
FC_CA01,SKU001752,253,66,187,56,560,2025-07-24
FC_CA01,SKU000286,850,271,579,140,1400,2025-07-21
FC_CA01,SKU001350,522,144,378,84,840,2025-07-21
FC_CA01,SKU001226,260,88,172,56,560,2025-07-26
FC_CA01,SKU000715,547,154,393,84,840,2025-07-22
FC_CA01,SKU001392,609,164,445,112,1120,2025-07-27
FC_CA01,SKU000527,272,103,169,56,560,2025-07-24
FC_CA01,SKU000629,1655,514,1141,210,2100,2025-07-23
FC_CA01,SKU000737,1577,490,1087,210,2100,2025-07-27
FC_CA01,SKU000592,874,240,634,140,1400,2025-07-25
FC_CA01,SKU000422,277,84,193,56,560,2025-07-27
FC_CA01,SKU000297,668,206,462,112,1120,2025-07-21
FC_CA01,SKU000141,1562,485,1077,210,2100,2025-07-21
FC_CA01,SKU000849,1599,513,1086,210,2100,2025-07-27
FC_CA01,SKU001584,560,186,374,112,1120,2025-07-26
FC_CA01,SKU000372,509,173,336,84,840,2025-07-26
FC_CA01,SKU001768,278,80,198,56,560,2025-07-27
FC_CA01,SKU001652,235,69,166,56,560,2025-07-22
FC_CA01,SKU000822,259,81,178,56,560,2025-07-24
FC_CA01,SKU000264,845,266,579,140,1400,2025-07-24
FC_CA01,SKU000643,838,263,575,140,1400,2025-07-21
FC_CA01,SKU001232,1586,470,1116,210,2100,2025-07-24
FC_CA01,SKU001867,611,174,437,112,1120,2025-07-21
FC_CA01,SKU000033,1554,465,1089,210,2100,2025-07-24
FC_CA01,SKU001797,1612,464,1148,210,2100,2025-07-21
FC_CA01,SKU001385,601,198,403,112,1120,2025-07-24
FC_CA01,SKU000733,562,186,376,84,840,2025-07-27
FC_CA01,SKU000790,231,60,171,56,560,2025-07-26
FC_CA01,SKU000785,544,158,386,84,840,2025-07-23
FC_CA01,SKU001540,868,267,601,140,1400,2025-07-25
FC_CA01,SKU001875,636,192,444,112,1120,2025-07-26
FC_CA01,SKU001197,266,83,183,56,560,2025-07-25
FC_CA01,SKU001921,279,94,185,56,560,2025-07-24
FC_CA01,SKU001747,255,88,167,56,560,2025-07-23
FC_CA01,SKU001914,839,263,576,140,1400,2025-07-24
FC_CA01,SKU000180,810,258,552,140,1400,2025-07-24
FC_CA01,SKU001928,587,178,409,112,1120,2025-07-23
FC_CA01,SKU000974,1631,484,1147,210,2100,2025-07-25
FC_CA01,SKU000040,239,85,154,56,560,2025-07-24
FC_CA01,SKU000874,515,151,364,84,840,2025-07-27
FC_CA01,SKU000633,252,73,179,56,560,2025-07-25
FC_CA01,SKU001567,644,199,445,112,1120,2025-07-22
FC_CA01,SKU001951,1532,444,1088,210,2100,2025-07-21
FC_CA01,SKU000834,614,184,430,112,1120,2025-07-26
FC_CA01,SKU000863,605,158,447,84,840,2025-07-27
FC_CA01,SKU000501,245,91,154,56,560,2025-07-27
FC_CA01,SKU001986,1605,449,1156,210,2100,2025-07-26
FC_CA01,SKU001823,247,73,174,56,560,2025-07-26
FC_CA01,SKU000415,274,96,178,56,560,2025-07-22
FC_CA01,SKU000388,607,183,424,112,1120,2025-07-22
FC_CA01,SKU000355,859,258,601,140,1400,2025-07-22
FC_CA01,SKU000301,625,184,441,112,1120,2025-07-22
FC_CA01,SKU001395,613,175,438,112,1120,2025-07-26
FC_CA01,SKU001751,636,178,458,112,1120,2025-07-24
FC_CA01,SKU001324,609,157,452,112,1120,2025-07-25
FC_CA01,SKU001771,549,161,388,84,840,2025-07-22
FC_CA01,SKU000946,245,83,162,56,560,2025-07-24
FC_CA01,SKU000691,562,165,397,84,840,2025-07-23
FC_CA01,SKU001688,570,165,405,112,1120,2025-07-23
FC_CA01,SKU001312,880,256,624,140,1400,2025-07-21
FC_CA01,SKU000452,791,225,566,140,1400,2025-07-21
FC_CA01,SKU000290,538,163,375,84,840,2025-07-22
FC_CA01,SKU000105,1533,482,1051,210,2100,2025-07-27
FC_CA01,SKU000783,533,162,371,84,840,2025-07-21
FC_CA01,SKU000994,281,100,181,56,560,2025-07-22
FC_CA01,SKU000907,528,156,372,84,840,2025-07-26
FC_CA01,SKU001092,1559,501,1058,210,2100,2025-07-25
FC_CA01,SKU000961,274,74,200,56,560,2025-07-21
FC_CA01,SKU000686,1597,464,1133,210,2100,2025-07-26
FC_CA01,SKU001480,642,216,426,112,1120,2025-07-26
FC_CA01,SKU001065,1562,432,1130,210,2100,2025-07-26
FC_CA01,SKU000292,529,189,340,84,840,2025-07-26
FC_CA01,SKU000313,1670,524,1146,210,2100,2025-07-27
FC_CA01,SKU000325,621,172,449,112,1120,2025-07-23
FC_CA01,SKU001574,280,78,202,56,560,2025-07-27
FC_CA01,SKU001247,842,288,554,140,1400,2025-07-21
FC_CA01,SKU000514,264,66,198,56,560,2025-07-24
FC_CA01,SKU000256,597,205,392,112,1120,2025-07-22
FC_CA01,SKU000280,518,152,366,84,840,2025-07-24
FC_CA01,SKU001524,1511,436,1075,210,2100,2025-07-25
FC_CA01,SKU000057,544,162,382,84,840,2025-07-23
FC_CA01,SKU001604,247,82,165,56,560,2025-07-27
FC_CA01,SKU000389,631,176,455,112,1120,2025-07-25
FC_CA01,SKU000714,264,74,190,56,560,2025-07-21
FC_CA01,SKU000926,248,75,173,56,560,2025-07-22
FC_CA01,SKU001248,616,180,436,112,1120,2025-07-26
FC_CA01,SKU000448,596,172,424,112,1120,2025-07-27
FC_CA01,SKU000965,1607,486,1121,210,2100,2025-07-21
FC_CA01,SKU001576,828,245,583,140,1400,2025-07-22
FC_CA01,SKU001594,835,221,614,140,1400,2025-07-21
FC_CA01,SKU000275,636,215,421,112,1120,2025-07-27
FC_CA01,SKU001862,284,80,204,56,560,2025-07-25
FC_CA01,SKU000172,252,72,180,56,560,2025-07-21
FC_CA01,SKU001510,262,67,195,56,560,2025-07-21
FC_CA01,SKU000484,848,266,582,140,1400,2025-07-21
FC_CA01,SKU000223,243,76,167,56,560,2025-07-25
FC_CA01,SKU000659,245,81,164,56,560,2025-07-21
FC_CA01,SKU000567,508,154,354,84,840,2025-07-25
FC_CA01,SKU000831,825,249,576,140,1400,2025-07-25
FC_CA01,SKU001182,824,231,593,140,1400,2025-07-27
FC_CA01,SKU000181,884,256,628,140,1400,2025-07-25
FC_CA01,SKU001852,872,281,591,140,1400,2025-07-27
FC_CA01,SKU001429,845,226,619,140,1400,2025-07-23
FC_CA01,SKU000651,928,300,628,140,1400,2025-07-22
FC_CA01,SKU001691,825,246,579,140,1400,2025-07-22
FC_CA01,SKU001134,1509,447,1062,210,2100,2025-07-24
FC_CA01,SKU001233,582,169,413,112,1120,2025-07-24
FC_CA01,SKU000927,511,137,374,84,840,2025-07-24
FC_CA01,SKU000364,584,182,402,84,840,2025-07-25
FC_CA01,SKU000558,519,147,372,84,840,2025-07-26
FC_CA01,SKU001573,633,235,398,112,1120,2025-07-25
FC_CA01,SKU000685,527,169,358,84,840,2025-07-23
FC_CA01,SKU001671,558,166,392,112,1120,2025-07-23
FC_CA01,SKU000370,870,255,615,140,1400,2025-07-23
FC_CA01,SKU000434,249,74,175,56,560,2025-07-22
FC_CA01,SKU001052,858,259,599,140,1400,2025-07-22
FC_CA01,SKU000852,233,81,152,56,560,2025-07-24
FC_CA01,SKU000281,1589,455,1134,210,2100,2025-07-27
FC_CA01,SKU001891,254,91,163,56,560,2025-07-24
FC_CA01,SKU001111,838,249,589,140,1400,2025-07-24
FC_CA01,SKU001621,250,62,188,56,560,2025-07-22
FC_CA01,SKU000848,876,236,640,140,1400,2025-07-23
FC_CA01,SKU000305,255,69,186,56,560,2025-07-27
FC_CA01,SKU001205,1612,434,1178,210,2100,2025-07-27
FC_CA01,SKU001463,604,168,436,112,1120,2025-07-25
FC_CA01,SKU001026,1568,462,1106,210,2100,2025-07-22
FC_CA01,SKU000391,1522,461,1061,210,2100,2025-07-26
FC_CA01,SKU000884,630,200,430,112,1120,2025-07-25
FC_CA01,SKU001061,534,174,360,84,840,2025-07-27
FC_CA01,SKU001888,844,268,576,140,1400,2025-07-23
FC_CA01,SKU000657,637,201,436,112,1120,2025-07-23
FC_CA01,SKU000445,887,260,627,140,1400,2025-07-21
FC_CA01,SKU001209,228,69,159,56,560,2025-07-23
FC_CA01,SKU001566,1546,486,1060,210,2100,2025-07-27
FC_CA01,SKU000720,1573,457,1116,210,2100,2025-07-21
FC_CA01,SKU000461,606,182,424,112,1120,2025-07-24
FC_CA01,SKU001703,631,194,437,112,1120,2025-07-26
FC_CA01,SKU000099,853,258,595,140,1400,2025-07-24
FC_CA01,SKU000702,249,82,167,56,560,2025-07-21
FC_CA01,SKU001444,271,94,177,56,560,2025-07-26
FC_CA01,SKU001467,610,207,403,112,1120,2025-07-21
FC_CA01,SKU000535,238,65,173,56,560,2025-07-25
FC_CA01,SKU000675,1554,494,1060,210,2100,2025-07-26
FC_CA01,SKU001579,297,85,212,56,560,2025-07-25
FC_CA01,SKU000820,1526,455,1071,210,2100,2025-07-21
FC_CA01,SKU000752,841,253,588,140,1400,2025-07-21
FC_CA01,SKU000298,630,191,439,112,1120,2025-07-26
FC_CA01,SKU000941,241,69,172,56,560,2025-07-23
FC_CA01,SKU000508,542,170,372,84,840,2025-07-25
FC_CA01,SKU001850,253,78,175,56,560,2025-07-22
FC_CA01,SKU001045,260,80,180,56,560,2025-07-21
FC_CA01,SKU001926,614,192,422,112,1120,2025-07-22
FC_CA01,SKU001887,239,64,175,56,560,2025-07-27
FC_CA01,SKU001228,577,184,393,84,840,2025-07-26
FC_CA01,SKU001633,519,146,373,84,840,2025-07-24
FC_CA01,SKU000984,599,179,420,112,1120,2025-07-21
FC_CA01,SKU000241,1563,465,1098,210,2100,2025-07-27
FC_CA01,SKU001969,626,197,429,112,1120,2025-07-22
FC_CA01,SKU001464,1497,446,1051,210,2100,2025-07-21
FC_CA01,SKU001397,540,151,389,84,840,2025-07-26
FC_CA01,SKU001501,1556,468,1088,210,2100,2025-07-23
FC_CA01,SKU000512,549,148,401,84,840,2025-07-21
FC_CA01,SKU000816,627,178,449,112,1120,2025-07-25
FC_CA01,SKU000322,843,234,609,140,1400,2025-07-23
FC_CA01,SKU000530,617,204,413,112,1120,2025-07-27
FC_CA01,SKU000201,562,181,381,84,840,2025-07-22
FC_CA01,SKU001705,273,69,204,56,560,2025-07-21
FC_CA01,SKU000428,590,188,402,112,1120,2025-07-24
FC_CA01,SKU000662,246,66,180,56,560,2025-07-24
FC_CA01,SKU000924,1617,508,1109,210,2100,2025-07-22
FC_CA01,SKU000440,890,259,631,140,1400,2025-07-27
FC_CA01,SKU001186,497,135,362,84,840,2025-07-26
FC_CA01,SKU000912,239,66,173,56,560,2025-07-27
FC_CA01,SKU001754,530,169,361,84,840,2025-07-27
FC_CA01,SKU001910,1589,483,1106,210,2100,2025-07-25
FC_CA01,SKU000553,824,262,562,140,1400,2025-07-22
FC_CA01,SKU000518,647,209,438,112,1120,2025-07-27
FC_CA01,SKU000144,630,205,425,112,1120,2025-07-27
FC_CA01,SKU000050,553,152,401,84,840,2025-07-23
FC_CA01,SKU000971,1584,464,1120,210,2100,2025-07-21
FC_CA01,SKU001011,763,240,523,140,1400,2025-07-23
FC_CA01,SKU001344,1544,445,1099,210,2100,2025-07-27
FC_CA01,SKU000266,552,159,393,84,840,2025-07-24
FC_CA01,SKU001289,576,181,395,112,1120,2025-07-21
FC_CA01,SKU000846,840,260,580,140,1400,2025-07-25
FC_CA01,SKU001015,244,74,170,56,560,2025-07-22
FC_CA01,SKU001224,561,179,382,84,840,2025-07-21
FC_CA01,SKU000044,265,59,206,56,560,2025-07-27
FC_CA01,SKU000036,799,233,566,140,1400,2025-07-25
FC_CA01,SKU000353,1529,423,1106,210,2100,2025-07-21
FC_CA01,SKU000092,793,242,551,140,1400,2025-07-24
FC_CA01,SKU000189,258,81,177,56,560,2025-07-25
FC_CA01,SKU000764,640,186,454,112,1120,2025-07-21
FC_CA01,SKU000335,599,190,409,112,1120,2025-07-27
FC_CA01,SKU000498,242,62,180,56,560,2025-07-23
FC_CA01,SKU001602,846,256,590,140,1400,2025-07-22
FC_CA01,SKU000166,636,192,444,112,1120,2025-07-27
FC_CA01,SKU001516,886,268,618,140,1400,2025-07-22
FC_CA01,SKU001597,893,248,645,140,1400,2025-07-22
FC_CA01,SKU000318,540,156,384,84,840,2025-07-25
FC_CA01,SKU001816,238,66,172,56,560,2025-07-21
FC_CA01,SKU000365,1592,457,1135,210,2100,2025-07-24
FC_CA01,SKU000823,886,251,635,140,1400,2025-07-27
FC_CA01,SKU000328,853,263,590,140,1400,2025-07-25
FC_CA01,SKU000990,261,79,182,56,560,2025-07-27
FC_CA01,SKU000188,508,153,355,84,840,2025-07-27
FC_CA01,SKU000667,255,72,183,56,560,2025-07-26
FC_CA01,SKU001441,572,146,426,84,840,2025-07-24
FC_CA01,SKU001844,617,194,423,112,1120,2025-07-24
FC_CA01,SKU000336,563,167,396,84,840,2025-07-27
FC_CA01,SKU001222,274,66,208,56,560,2025-07-21
FC_CA01,SKU001731,1546,474,1072,210,2100,2025-07-27
FC_CA01,SKU001834,251,66,185,56,560,2025-07-24
FC_CA01,SKU000763,838,240,598,140,1400,2025-07-24
FC_CA01,SKU000904,249,75,174,56,560,2025-07-21
FC_CA01,SKU001924,845,266,579,140,1400,2025-07-23
FC_CA01,SKU001096,849,247,602,140,1400,2025-07-27
FC_CA01,SKU001474,1588,474,1114,210,2100,2025-07-26
FC_CA01,SKU000417,258,72,186,56,560,2025-07-25
FC_CA01,SKU001814,875,261,614,140,1400,2025-07-24
FC_CA01,SKU000002,534,162,372,84,840,2025-07-26
FC_CA01,SKU000231,821,231,590,140,1400,2025-07-21
FC_CA01,SKU000703,545,170,375,84,840,2025-07-23
FC_CA01,SKU000989,606,183,423,112,1120,2025-07-27
FC_CA01,SKU001729,256,62,194,56,560,2025-07-21
FC_CA01,SKU001404,1612,488,1124,210,2100,2025-07-25
FC_CA01,SKU001843,597,171,426,112,1120,2025-07-24
FC_CA01,SKU000942,641,182,459,112,1120,2025-07-27
FC_CA01,SKU000718,544,183,361,84,840,2025-07-26
FC_CA01,SKU000529,515,144,371,84,840,2025-07-24
FC_CA01,SKU000062,248,71,177,56,560,2025-07-27
FC_CA01,SKU001499,1641,514,1127,210,2100,2025-07-26
FC_CA01,SKU000805,853,268,585,140,1400,2025-07-21
FC_CA01,SKU001076,577,176,401,112,1120,2025-07-25
FC_CA01,SKU001417,1579,481,1098,210,2100,2025-07-25
FC_CA01,SKU001738,1509,449,1060,210,2100,2025-07-25
FC_CA01,SKU001371,498,125,373,84,840,2025-07-22
FC_CA01,SKU001051,517,149,368,84,840,2025-07-23
FC_CA01,SKU000905,529,169,360,84,840,2025-07-21
FC_CA01,SKU000442,261,75,186,56,560,2025-07-21
FC_CA01,SKU000069,1612,514,1098,210,2100,2025-07-25
FC_CA01,SKU001689,857,275,582,140,1400,2025-07-25
FC_CA01,SKU001790,275,88,187,56,560,2025-07-21
FC_CA01,SKU001526,863,266,597,140,1400,2025-07-24
FC_CA01,SKU001121,255,81,174,56,560,2025-07-24
