customer_id,registration_date,customer_type,city,state,zip_code,customer_segment,total_orders
C000397,2024-04-21,individual,Lake Zacharybury,GA,94682,low_frequency,1
C000398,2024-05-06,individual,West Ruben,MI,81085,medium_frequency,4
C000399,2024-11-02,individual,,FL,25052,high_frequency,1
C000400,2023-07-21,individual,New Theresaland,NY,69452,low_frequency,1
C000401,2024-04-06,individual,South Morganton,OH,83819,low_frequency,0
C000402,2024-12-04,business,Zavalaview,FL,98453,low_frequency,1
C000403,2024-12-08,business,West Kristinastad,PA,32105,seasonal,0
C000404,2024-10-25,individual,Port Bonniemouth,IL,17987,medium_frequency,2
C000405,2024-08-18,individual,West Amyburgh,TX,90243,medium_frequency,0
C000406,2024-11-26,individual,Pollardfort,NY,83303,medium_frequency,0
C000407,2024-06-19,individual,Port Dennis,OH,94354,medium_frequency,0
C000408,2024-10-18,individual,Johnsonborough,OH,06242,low_frequency,0
C000409,2023-06-04,individual,North Leslie,GA,41143,medium_frequency,1
C000410,2024-05-03,individual,Haysside,CA,62550,seasonal,0
C000411,2024-04-02,individual,Benjaminborough,OH,38002,medium_frequency,1
C000412,2024-04-10,individual,Michelleton,MI,86449,low_frequency,1
C000413,2024-01-21,individual,Joshuastad,MI,57773,medium_frequency,1
C000414,2024-07-24,individual,Paulfurt,IL,44939,seasonal,0
C000415,2023-09-07,business,South Heather,OH,48649,medium_frequency,0
C000416,2024-11-24,individual,Lauriechester,CA,10846,low_frequency,0
C000417,2024-10-31,individual,Morrisonburgh,NY,71997,medium_frequency,1
C000418,2024-03-26,individual,Manuelland,IL,43482,medium_frequency,0
C000419,2024-01-25,individual,Kirkchester,MI,22343,low_frequency,1
C000420,2024-01-01,individual,Bellton,NC,95766,medium_frequency,2
C000421,2024-11-07,individual,Christinachester,TX,36487,seasonal,0
C000422,2024-05-29,individual,North Emilyfurt,OH,48120,medium_frequency,0
C000423,2023-04-17,individual,North Douglas,PA,80136,medium_frequency,1
C000424,2024-09-05,individual,Johnsonland,GA,31433,medium_frequency,1
C000425,2024-02-04,individual,Michaelshire,CA,04745,low_frequency,1
C000426,2024-07-23,individual,Lake Shannon,CA,49124,medium_frequency,0
C000427,2023-11-22,individual,Scottland,IL,75726,low_frequency,0
C000428,2024-02-07,individual,New Michael,MI,41708,medium_frequency,2
C000429,2023-11-22,wholesale,Johnville,NY,03897,medium_frequency,1
C000430,2022-01-01,individual,South April,FL,74120,medium_frequency,3
C000431,2024-03-04,business,West Kimberlymouth,NC,28625,high_frequency,1
C000432,2024-06-21,individual,Heatherfort,OH,26738,medium_frequency,1
C000433,2024-07-28,individual,East Melissamouth,fl,23131,low_frequency,0
C000434,2024-07-08,individual,Osbornmouth,TX,88036,medium_frequency,1
C000435,2022-01-01,business,Jennaside,ca,71564,medium_frequency,6
C000436,2024-04-06,individual,Patriciaburgh,NY,93799,low_frequency,1
C000437,2022-12-31,individual,Port Michael,PA,29892,low_frequency,3
C000438,2024-12-07,individual,East Laurabury,OH,65253,medium_frequency,0
C000439,2024-07-21,individual,West Angelastad,NC,61764,medium_frequency,0
C000440,2024-08-19,individual,New Nicole,OH,09118,medium_frequency,1
C000441,2022-12-07,individual,Raymondfort,PA,69404,seasonal,4
C000442,2022-01-01,business,Hammondshire,MI,10167,medium_frequency,5
C000443,2024-06-29,individual,West Dawn,TX,59480,medium_frequency,1
C000444,2024-03-28,individual,Frazierstad,TX,17322,low_frequency,3
C000445,2024-08-20,individual,Port Tammy,IL,57205,low_frequency,0
C000446,2024-10-31,individual,Port Davidberg,FL,40363,high_frequency,1
C000447,2022-04-20,individual,East Marcus,PA,93474,medium_frequency,4
C000448,2024-01-25,individual,West Stacey,PA,68513,medium_frequency,5
C000449,2024-08-13,business,Meghanview,PA,26230,low_frequency,1
C000450,2024-07-16,individual,Davidport,NY,81035,high_frequency,2
C000451,2024-09-25,individual,New Danielleshire,FL,76607,medium_frequency,4
C000452,2024-11-20,individual,East Donna,NY,94955,medium_frequency,0
C000453,2024-10-31,individual,Meganshire,TX,05900,low_frequency,0
C000454,2024-10-05,individual,North Brandonshire,NY,35189,medium_frequency,0
C000455,2023-10-24,wholesale,Port Ashley,TX,81517,high_frequency,1
C000456,2024-12-02,individual,South Pamelaside,TX,38468,medium_frequency,0
C000457,2023-10-28,individual,Timothyfurt,FL,39486,medium_frequency,4
C000458,2023-04-27,individual,Joneston,FL,21220,seasonal,3
C000459,2023-12-07,individual,Perrymouth,NY,27242,medium_frequency,4
C000460,2022-10-28,individual,Catherinemouth,TX,94658,high_frequency,5
C000461,2024-06-18,individual,Jessicastad,IL,52761,medium_frequency,0
C000462,2022-01-01,individual,Port Mitchell,IL,74117,medium_frequency,7
C000463,2024-09-12,individual,West Johnville,MI,35559,high_frequency,0
C000464,2024-01-13,individual,Wrightville,MI,07133,medium_frequency,2
C000465,2022-01-01,individual,Soniachester,FL,33042,medium_frequency,5
C000466,2024-09-09,individual,Port Mark,IL,76219,medium_frequency,0
C000467,2024-11-23,individual,Jamesburgh,FL,65809,low_frequency,0
C000468,2024-09-20,individual,Jimenezport,TX,65692,low_frequency,0
C000469,2024-06-30,individual,North Sierrahaven,IL,60431,medium_frequency,0
C000470,2024-11-08,individual,East Brandy,GA,06878,seasonal,0
C000471,2023-11-01,individual,West Troyfort,CA,37954,medium_frequency,4
C000472,2024-12-16,business,Port Danielberg,IL,35165,low_frequency,0
C000473,2024-04-25,individual,Kathrynstad,PA,06431,low_frequency,2
C000474,2024-01-18,individual,Williamsside,GA,26014,low_frequency,0
C000475,2024-11-20,wholesale,Angelaland,OH,51140,low_frequency,0
C000476,2024-12-15,individual,Duranview,CA,82190,low_frequency,0
C000477,2024-12-04,individual,East Theresafurt,IL,49416,high_frequency,0
C000478,2024-07-05,individual,Angelastad,FL,99455,medium_frequency,2
C000479,2023-07-06,individual,East Carrie,TX,53111,medium_frequency,1
C000480,2024-11-23,individual,North Benjaminmouth,GA,62595,medium_frequency,0
C000481,2024-12-23,individual,Hernandezhaven,CA,18822,medium_frequency,0
C000482,2023-07-14,individual,Sarahmouth,NY,21800,medium_frequency,1
C000483,2024-12-27,individual,Ewingport,FL,78321,low_frequency,0
C000484,2023-12-20,individual,Williamhaven,NY,70275,low_frequency,1
C000485,2024-11-12,individual,Ericksonport,NY,62746,medium_frequency,0
C000486,2024-02-16,individual,West Markville,NY,55097,low_frequency,1
C000487,2024-08-02,business,Lauratown,OH,78739,high_frequency,2
C000488,2024-07-11,individual,Bakershire,mi,76212,high_frequency,0
C000489,2022-02-18,individual,Lake Brett,IL,63474,low_frequency,2
C000490,2024-04-24,individual,New Cristina,IL,81731,low_frequency,2
C000491,2023-04-23,business,Hernandezbury,CA,04639,medium_frequency,1
C000492,2024-03-19,individual,East Andrewmouth,il,55391,medium_frequency,2
C000493,2023-08-15,individual,South Hannah,OH,54289,seasonal,2
C000494,2024-10-20,individual,Salaston,NC,93008,low_frequency,0
C000495,2024-12-14,individual,New Jared,IL,43105,seasonal,0
C000496,2023-04-19,individual,Foxmouth,TX,23200,low_frequency,3
C000497,2024-07-31,individual,Barrmouth,IL,72102,medium_frequency,1
C000498,2024-04-15,individual,Ericaview,TX,80464,medium_frequency,1
C000499,2024-11-25,individual,Leebury,NC,37070,medium_frequency,0
C000500,2024-10-28,individual,Jeffreyport,GA,38381,low_frequency,0
C000501,2023-09-14,wholesale,Lake Janet,GA,42056,medium_frequency,1
C000502,2022-11-18,individual,Baileyview,NC,38222,medium_frequency,5
C000503,2023-09-05,individual,New Ericafurt,NY,52213,medium_frequency,4
C000504,2023-06-20,individual,Stephanieberg,PA,38571,medium_frequency,2
C000505,2023-03-03,individual,West Stephanieland,NC,45899,low_frequency,4
C000506,2024-07-16,individual,Douglasfort,TX,28548,seasonal,0
C000507,2024-05-13,individual,Port Amanda,MI,74165,low_frequency,0
C000508,2024-05-27,individual,Derrickshire,GA,31864,medium_frequency,1
C000509,2024-11-06,individual,North Elizabeth,PA,70105,medium_frequency,1
C000510,2024-12-29,individual,Lake Jesse,FL,13634,low_frequency,0
C000511,2024-07-04,individual,Riverafort,OH,13679,medium_frequency,2
C000512,2023-12-21,individual,North Tamara,MI,21202,medium_frequency,2
C000513,2024-03-05,individual,Delgadofort,NY,63081,medium_frequency,3
C000514,2024-01-29,individual,Port Tamara,TX,42597,medium_frequency,2
C000515,2024-12-01,individual,Debbieland,MI,85999,medium_frequency,0
C000516,2023-06-12,individual,New Joanne,FL,05389,low_frequency,2
C000517,2023-09-02,individual,South Nicole,FL,23541,high_frequency,0
C000518,2023-05-21,individual,Port Randyfort,NC,24921,high_frequency,2
C000519,2023-12-21,individual,Nancytown,FL,39611,seasonal,2
C000520,2024-10-20,individual,West Justinside,OH,69224,medium_frequency,0
C000521,2024-02-11,individual,Smallberg,MI,66589,medium_frequency,1
C000522,2024-12-21,individual,Nelsonville,PA,43844,medium_frequency,0
C000523,2024-04-08,individual,Lake Stephen,IL,34221,medium_frequency,0
C000524,2023-01-31,individual,North Jill,IL,39170,high_frequency,1
C000525,2024-10-16,individual,East Cheryl,MI,84220,low_frequency,0
C000526,2023-10-11,individual,Wilcoxhaven,OH,43483,seasonal,1
C000527,2022-08-07,individual,South Elizabethburgh,FL,18931,seasonal,2
C000528,2024-10-28,individual,Morrisbury,NC,01396,low_frequency,2
C000529,2023-12-06,business,Patrickmouth,GA,99297,low_frequency,0
C000530,2024-08-31,individual,Stephanieport,TX,76845,high_frequency,0
C000531,2023-06-15,wholesale,West Desireebury,PA,08643,medium_frequency,4
C000532,2023-02-20,individual,South Kurtfurt,NC,90426,medium_frequency,4
C000533,2024-12-18,individual,Hannahport,MI,48675,medium_frequency,0
C000534,2024-07-29,individual,East Susan,OH,63177,medium_frequency,1
C000535,2024-09-23,individual,South Julie,FL,79896,high_frequency,1
C000536,2022-11-11,individual,Robertside,MI,62213,high_frequency,8
C000537,2024-09-12,individual,Port John,MI,99426,medium_frequency,1
C000538,2024-11-03,individual,New Seanstad,IL,10738,seasonal,1
C000539,2024-05-17,wholesale,North Mariahaven,NC,26998,medium_frequency,1
C000540,2024-12-22,individual,East Mark,MI,68703,medium_frequency,0
C000541,2023-11-06,individual,Wilsonborough,GA,94468,high_frequency,1
C000542,2023-01-13,individual,Davishaven,NC,58891,high_frequency,4
C000543,2024-03-15,individual,South Davidchester,PA,60374,low_frequency,2
C000544,2024-06-09,individual,New Stevenport,PA,95302,low_frequency,0
C000545,2023-11-23,individual,South Jonathantown,TX,98255,low_frequency,2
C000546,2024-03-18,individual,New Charles,GA,56035,low_frequency,1
C000547,2024-07-23,wholesale,Isabellaside,TX,08398,high_frequency,1
C000548,2024-10-09,individual,South Anthonychester,FL,24091,low_frequency,0
C000549,2023-07-31,individual,Port Darlene,GA,96090,medium_frequency,3
C000550,2023-12-03,individual,Brooksfurt,NC,59291,high_frequency,3
C000551,2023-08-11,individual,Bennettside,NY,17932,medium_frequency,2
C000552,2024-05-17,business,Davidside,CA,52019,high_frequency,1
C000553,2023-05-26,individual,Lake Tiffany,OH,00956,medium_frequency,2
C000554,2024-07-09,individual,West Stevenside,TX,56092,low_frequency,0
C000555,2024-10-16,individual,Morrowbury,NC,60876,medium_frequency,0
C000556,2023-12-29,individual,Ericborough,GA,95531,medium_frequency,1
C000557,2024-05-28,individual,North Lisachester,NY,81100,medium_frequency,2
C000558,2023-01-20,business,East Jamieville,NY,78350,medium_frequency,3
C000559,2024-04-16,individual,South Carlaton,OH,32578,medium_frequency,1
C000560,2022-10-03,individual,South Scottside,IL,28978,medium_frequency,6
C000561,2024-01-17,individual,East Williamport,NC,31193,medium_frequency,1
C000562,2024-04-18,business,Barbaramouth,OH,31552,low_frequency,1
C000563,2023-09-16,individual,Nancyhaven,PA,29473,high_frequency,1
C000564,2023-12-07,individual,Turnerton,IL,73471,seasonal,4
C000565,2024-04-01,individual,Lake Erika,NY,73357,medium_frequency,2
C000566,2024-07-10,wholesale,Williamsstad,NC,84821,medium_frequency,1
C000567,2024-03-21,individual,Floydmouth,NC,91767,low_frequency,0
C000568,2023-04-11,individual,Russellport,IL,49844,medium_frequency,2
C000569,2023-04-16,business,Port Amanda,MI,32085,medium_frequency,1
C000570,2024-11-17,individual,West Meredith,CA,19421,medium_frequency,0
C000571,2024-11-05,individual,Melendezside,NY,54591,medium_frequency,0
C000572,2023-12-12,individual,Grantberg,PA,51411,low_frequency,1
C000573,2023-05-12,individual,West James,TX,85266,low_frequency,3
C000574,2023-08-28,individual,South Melanieland,TX,70707,high_frequency,2
C000575,2024-12-04,individual,North Joseph,NC,88800,low_frequency,0
C000576,2022-01-01,individual,Port Charlesshire,TX,95437,low_frequency,3
C000577,2024-04-12,individual,South Jason,IL,44143,low_frequency,2
C000578,2024-08-20,individual,Susantown,FL,28263,high_frequency,0
C000579,2023-07-19,individual,Lake David,NY,99372,low_frequency,7
C000580,2022-12-05,individual,Rochaborough,NY,52488,low_frequency,5
C000581,2024-05-19,business,New Marc,GA,37602,medium_frequency,1
C000582,2024-06-19,individual,Owensstad,FL,40926,high_frequency,1
C000583,2024-06-14,individual,Michaelfort,PA,61581,high_frequency,0
C000584,2023-01-17,individual,Port Tinafort,TX,42474,medium_frequency,4
C000585,2023-10-19,individual,West Lawrence,OH,06493,low_frequency,4
C000586,2024-03-07,individual,Lake Dustin,NC,34681,low_frequency,1
C000587,2022-12-09,individual,Phillipsborough,PA,43737,medium_frequency,4
C000588,2024-12-05,individual,South Ashley,NC,32709,high_frequency,0
C000589,2024-05-14,individual,Piercemouth,IL,34229,high_frequency,0
C000590,2024-08-22,individual,Levyfort,FL,60902,medium_frequency,0
C000591,2022-11-26,business,Lake Laura,PA,22686,high_frequency,5
C000592,2024-10-17,individual,Lake Amy,CA,24624,low_frequency,0
C000593,2024-06-09,individual,New Arthurland,NY,88085,medium_frequency,0
C000594,2023-12-04,individual,Port Adamberg,IL,83168,medium_frequency,4
C000595,2024-11-16,individual,North Jasmine,NC,01699,medium_frequency,0
C000596,2023-03-26,business,New Stephen,CA,08424,low_frequency,3
C000597,2023-10-25,individual,Hopkinstown,PA,01367,high_frequency,3
C000598,2023-07-07,individual,Smithhaven,MI,95160,medium_frequency,0
C000599,2024-10-23,business,Amandaport,PA,02747,medium_frequency,0
C000600,2023-10-15,individual,Drakeburgh,OH,14527,medium_frequency,3
C000601,2024-09-24,individual,New Eduardoborough,TX,81736,high_frequency,0
C000602,2022-01-01,individual,Lisaview,OH,52523,low_frequency,10
C000603,2024-09-07,individual,West Susanmouth,PA,74556,seasonal,1
C000604,2024-07-20,individual,Lake Jeremiah,MI,90159,medium_frequency,0
C000605,2024-09-22,individual,Lake Victoriaton,NC,12756,seasonal,1
C000606,2024-05-04,individual,Grayside,TX,62891,medium_frequency,1
C000607,2024-05-10,individual,Lake Albertburgh,PA,11338,medium_frequency,0
C000608,2024-12-12,individual,Brucemouth,FL,74668,low_frequency,0
C000609,2024-08-01,individual,New Samanthabury,CA,28211,high_frequency,1
C000610,2024-06-29,individual,Nelsonland,NC,90210,medium_frequency,0
C000611,2024-11-27,individual,Rachelshire,GA,86760,medium_frequency,1
C000612,2022-11-18,individual,East Sarahmouth,OH,02553,medium_frequency,3
C000613,2023-10-15,wholesale,New Douglas,CA,93917,medium_frequency,3
C000614,2023-09-10,business,Hickmanport,IL,21793,medium_frequency,3
C000615,2023-11-17,individual,New Mary,MI,51508,medium_frequency,4
C000616,2023-04-12,individual,Patrickberg,OH,90850,seasonal,4
C000617,2023-03-26,individual,New Juliestad,FL,07539,low_frequency,2
C000618,2024-11-16,individual,South Jesseland,FL,45143,low_frequency,0
C000619,2024-11-13,individual,Novakmouth,FL,04384,medium_frequency,0
C000620,2024-06-24,individual,Kristenmouth,NC,64805,seasonal,1
C000621,2023-11-23,individual,West Angela,NY,49708,seasonal,2
C000622,2024-02-01,individual,Lopezshire,TX,87096,low_frequency,1
C000623,2024-01-19,business,Millerport,FL,32803,seasonal,2
C000624,2023-08-25,individual,North Josephfurt,TX,93781,low_frequency,5
C000625,2024-11-05,individual,Lake Peter,TX,47778,medium_frequency,1
C000626,2024-11-28,individual,North Adamport,IL,58793,medium_frequency,0
C000627,2024-03-07,individual,Kathleenville,OH,17868,high_frequency,0
C000628,2024-12-05,individual,East Ryanside,NY,73211,low_frequency,0
C000629,2024-12-01,individual,Garcialand,PA,46889,medium_frequency,0
C000630,2024-05-29,individual,New Carlymouth,TX,50994,low_frequency,0
C000631,2024-02-18,individual,West Robertland,OH,95507,medium_frequency,1
C000632,2024-02-16,individual,New Adriana,NC,90326,medium_frequency,1
C000633,2024-07-01,individual,Jacksonview,NY,39970,high_frequency,0
C000634,2024-06-08,individual,Trevorland,GA,22417,medium_frequency,0
C000635,2022-01-26,individual,Hillport,MI,63970,low_frequency,3
C000636,2023-12-27,individual,West Johnathanbury,CA,94990,low_frequency,4
C000637,2023-02-14,individual,Wheelerborough,FL,60513,high_frequency,1
C000638,2024-03-06,individual,East Kevinfurt,CA,44045,medium_frequency,2
C000639,2024-05-02,individual,Brockmouth,TX,58201,high_frequency,2
C000640,2024-07-07,individual,Ryanberg,PA,39879,seasonal,1
C000641,2024-06-18,individual,Carrieborough,pa,63285,seasonal,0
C000642,2024-05-21,individual,Gregoryfurt,IL,42331,low_frequency,1
C000643,2024-07-15,individual,Jessicafort,TX,75982,low_frequency,1
C000644,2024-01-28,individual,West Nicholas,CA,52003,low_frequency,2
C000645,2024-01-25,individual,Danielshire,CA,26689,high_frequency,2
C000646,2024-08-01,individual,Lake Katrina,IL,04028,medium_frequency,0
C000647,2024-03-28,individual,Hahnborough,IL,57970,medium_frequency,1
C000648,2024-06-02,individual,Marieland,TX,54128,low_frequency,1
C000649,2024-04-16,individual,Taylorport,IL,32223,medium_frequency,2
C000650,2024-03-08,individual,Donnachester,GA,49913,seasonal,3
C000651,2024-11-01,individual,South Vickifort,FL,76816,seasonal,0
C000652,2022-01-01,business,Fergusonchester,GA,71757,medium_frequency,4
C000653,2023-06-05,individual,Port Tanyaside,OH,78334,medium_frequency,5
C000654,2024-12-16,individual,North Kaylastad,FL,22303,medium_frequency,0
