movement_id,fc_id,sku_id,movement_type,quantity,movement_date,reference_id
MOV105709,FC_TX03,SKU001206,receipt,4,2025-07-22,REF92028
MOV680194,FC_NJ05,SKU000138,shipment,16,2025-05-01,REF19626
MOV202804,FC_CA01,SKU000775,transfer_in,30,2025-06-30,REF97629
MOV976320,FC_TX03,SKU001504,shipment,44,2025-06-20,REF74140
MOV283350,FC_WA02,SKU000406,receipt,33,2025-05-10,REF95302
MOV299014,FC_IL06,SKU001454,receipt,8,2025-06-23,REF81242
MOV862237,FC_CA01,SKU001176,transfer_out,22,2025-05-17,REF12239
MOV272409,FC_FL07,SKU001695,shipment,34,2025-05-02,REF13824
MOV949662,FC_NJ05,SKU001809,transfer_out,2,2025-06-02,REF66105
MOV757586,FC_TX03,SKU000085,receipt,41,2025-06-30,REF54753
MOV569162,FC_GA04,SKU000071,transfer_in,17,2025-07-24,REF31545
MOV797928,FC_FL07,SKU000923,transfer_in,7,2025-05-18,REF80374
MOV549651,FC_WA02,SKU001664,receipt,25,2025-07-02,REF26133
MOV527813,FC_GA04,SKU000615,transfer_out,15,2025-07-09,REF16248
MOV179922,FC_CA01,SKU000714,shipment,5,2025-06-20,REF66311
MOV173260,FC_IL06,SKU001788,adjustment,25,2025-06-24,REF24160
MOV993771,FC_NJ05,SKU001318,transfer_in,8,2025-05-22,REF66516
MOV810109,FC_WA02,SKU000774,transfer_in,40,2025-05-25,REF17761
MOV823783,FC_FL07,SKU000052,transfer_out,17,2025-06-08,REF87677
MOV448784,FC_WA02,SKU000197,adjustment,24,2025-06-20,REF14204
MOV919967,FC_CA01,SKU000670,receipt,7,2025-06-03,REF19872
MOV636938,FC_FL07,SKU000075,adjustment,48,2025-07-17,REF50687
MOV148669,FC_FL07,SKU001966,receipt,9,2025-05-27,REF94420
MOV617987,FC_NJ05,SKU001046,adjustment,49,2025-07-26,REF73937
MOV353034,FC_FL07,SKU000485,transfer_in,10,2025-06-02,REF14694
MOV346997,FC_GA04,SKU001377,shipment,45,2025-07-16,REF25852
MOV637492,FC_CA01,SKU001147,receipt,24,2025-07-14,REF79325
MOV416660,FC_FL07,SKU001991,transfer_in,11,2025-06-25,REF70290
MOV971823,FC_IL06,SKU001663,adjustment,24,2025-05-27,REF18382
MOV506657,FC_TX03,SKU000931,transfer_out,33,2025-05-20,REF33926
MOV273024,FC_CA01,SKU001724,receipt,47,2025-06-19,REF50993
MOV471855,FC_TX03,SKU000132,transfer_in,34,2025-06-07,REF39302
MOV961424,FC_GA04,SKU001009,transfer_out,4,2025-05-21,REF65362
MOV527429,FC_FL07,SKU000777,transfer_out,43,2025-07-18,REF96978
MOV105131,FC_TX03,SKU001395,adjustment,45,2025-07-16,REF34086
MOV333902,FC_FL07,SKU000425,transfer_in,11,2025-05-31,REF29242
MOV862954,FC_CA01,SKU000036,shipment,38,2025-07-14,REF22156
MOV622001,FC_FL07,SKU001810,transfer_out,23,2025-06-29,REF85200
MOV789562,FC_WA02,SKU000034,shipment,4,2025-05-11,REF23843
MOV223519,FC_NJ05,SKU001294,adjustment,33,2025-07-20,REF83155
MOV282790,FC_CA01,SKU000248,transfer_in,35,2025-06-19,REF85225
MOV172768,FC_FL07,SKU001886,receipt,2,2025-05-23,REF13585
MOV952164,FC_IL06,SKU000119,receipt,20,2025-07-06,REF52275
MOV177800,FC_IL06,SKU001632,transfer_out,47,2025-04-30,REF30320
MOV575398,FC_WA02,SKU000031,transfer_out,39,2025-05-07,REF90010
MOV118498,FC_TX03,SKU000179,shipment,6,2025-06-02,REF94024
MOV646244,FC_CA01,SKU000039,transfer_in,8,2025-05-07,REF44766
MOV582084,FC_CA01,SKU000152,transfer_in,5,2025-07-22,REF91943
MOV702824,FC_NJ05,SKU000604,transfer_out,9,2025-06-08,REF97521
MOV153771,FC_NJ05,SKU000593,shipment,14,2025-07-06,REF53624
MOV495298,FC_WA02,SKU001696,receipt,33,2025-05-12,REF41877
MOV327468,FC_GA04,SKU001220,shipment,13,2025-05-02,REF87430
MOV367999,FC_CA01,SKU001260,shipment,47,2025-06-12,REF85588
MOV876858,FC_NJ05,SKU000405,shipment,44,2025-07-26,REF69025
MOV523599,FC_IL06,SKU000158,adjustment,3,2025-06-18,REF79031
MOV453108,FC_NJ05,SKU000419,receipt,35,2025-07-08,REF44854
MOV307069,FC_FL07,SKU001801,receipt,29,2025-05-24,REF94302
MOV504223,FC_TX03,SKU001212,transfer_in,37,2025-07-15,REF45889
MOV440633,FC_GA04,SKU001530,transfer_out,28,2025-06-17,REF30393
MOV740146,FC_FL07,SKU000162,receipt,1,2025-05-30,REF43907
MOV522479,FC_FL07,SKU000205,transfer_in,38,2025-07-19,REF36975
MOV988937,FC_IL06,SKU001802,receipt,3,2025-06-14,REF37231
MOV360356,FC_CA01,SKU001255,transfer_out,29,2025-05-20,REF11292
MOV143867,FC_GA04,SKU000453,transfer_out,41,2025-05-20,REF10903
MOV385648,FC_FL07,SKU000526,receipt,5,2025-06-12,REF22988
MOV499658,FC_IL06,SKU001759,transfer_out,41,2025-07-02,REF63087
MOV951671,FC_NJ05,SKU001635,adjustment,35,2025-07-23,REF29867
MOV347011,FC_GA04,SKU000941,receipt,16,2025-05-26,REF95482
MOV285174,FC_WA02,SKU001834,adjustment,21,2025-06-03,REF42433
MOV881057,FC_TX03,SKU000856,transfer_in,2,2025-06-30,REF16123
MOV226744,FC_WA02,SKU001649,receipt,37,2025-07-26,REF26481
MOV764187,FC_TX03,SKU001024,shipment,14,2025-06-19,REF92455
MOV942798,FC_IL06,SKU000205,adjustment,29,2025-05-07,REF87722
MOV402121,FC_FL07,SKU001036,transfer_in,20,2025-04-30,REF10510
MOV213886,FC_GA04,SKU001278,receipt,48,2025-05-07,REF27833
MOV716222,FC_CA01,SKU001528,transfer_in,19,2025-06-01,REF27590
MOV154065,FC_FL07,SKU001147,adjustment,48,2025-06-15,REF97003
MOV857587,FC_CA01,SKU000250,transfer_in,39,2025-06-16,REF23383
MOV661388,FC_CA01,SKU000479,shipment,32,2025-06-16,REF96060
MOV406236,FC_WA02,SKU001113,adjustment,47,2025-05-08,REF49761
MOV505189,FC_NJ05,SKU001541,shipment,17,2025-06-01,REF64539
MOV966324,FC_FL07,SKU000136,transfer_in,43,2025-06-08,REF95371
MOV347889,FC_GA04,SKU001956,shipment,40,2025-06-11,REF15823
MOV617568,FC_IL06,SKU001852,adjustment,36,2025-05-02,REF92795
MOV373377,FC_WA02,SKU001806,adjustment,6,2025-07-12,REF40893
MOV771343,FC_CA01,SKU001977,receipt,7,2025-07-02,REF72237
MOV304614,FC_NJ05,SKU000176,transfer_in,20,2025-07-12,REF69760
MOV838057,FC_NJ05,SKU000262,shipment,33,2025-06-03,REF20626
MOV367630,FC_WA02,SKU000616,shipment,22,2025-05-21,REF58986
MOV351024,FC_WA02,SKU001005,transfer_out,5,2025-07-21,REF52096
MOV468599,FC_TX03,SKU001061,adjustment,44,2025-07-10,REF44438
MOV548806,FC_GA04,SKU000858,transfer_in,20,2025-07-09,REF31673
MOV232142,FC_TX03,SKU000517,transfer_in,22,2025-05-13,REF99265
MOV661434,FC_WA02,SKU000026,transfer_out,7,2025-07-23,REF49390
MOV580455,FC_GA04,SKU000699,transfer_in,10,2025-07-12,REF63024
MOV505805,FC_IL06,SKU001724,transfer_out,46,2025-05-02,REF17391
MOV741013,FC_CA01,SKU000050,adjustment,3,2025-06-15,REF50222
MOV920280,FC_CA01,SKU000246,receipt,49,2025-07-26,REF85649
MOV101524,FC_IL06,SKU000527,transfer_in,10,2025-06-23,REF21957
MOV777837,FC_NJ05,SKU000590,transfer_out,47,2025-05-13,REF59886
MOV213109,FC_CA01,SKU000681,receipt,1,2025-06-26,REF39679
MOV491666,FC_FL07,SKU000108,transfer_in,34,2025-06-21,REF22865
MOV486706,FC_IL06,SKU000971,shipment,32,2025-05-08,REF48998
MOV201267,FC_NJ05,SKU001685,shipment,16,2025-06-20,REF58606
MOV752398,FC_TX03,SKU001093,transfer_out,23,2025-07-18,REF48963
MOV159472,FC_FL07,SKU001220,receipt,39,2025-05-04,REF50740
MOV634344,FC_CA01,SKU001082,shipment,22,2025-06-26,REF62640
MOV451434,FC_GA04,SKU000562,transfer_out,9,2025-06-10,REF11020
MOV678895,FC_FL07,SKU000933,receipt,18,2025-05-23,REF60676
MOV690537,FC_NJ05,SKU000094,transfer_in,9,2025-06-03,REF45499
MOV802888,FC_GA04,SKU000658,adjustment,33,2025-05-25,REF88319
MOV429145,FC_IL06,SKU001846,shipment,19,2025-07-25,REF59523
MOV880475,FC_IL06,SKU000479,adjustment,49,2025-07-06,REF84195
MOV964557,FC_TX03,SKU000606,shipment,20,2025-06-13,REF70605
MOV478071,FC_TX03,SKU001242,shipment,17,2025-06-03,REF66153
MOV900107,FC_TX03,SKU001298,transfer_out,2,2025-05-05,REF31029
MOV357862,FC_FL07,SKU001124,transfer_in,6,2025-05-27,REF12264
MOV147605,FC_TX03,SKU001771,transfer_out,2,2025-05-06,REF52972
MOV239988,FC_TX03,SKU000849,transfer_out,28,2025-05-16,REF90264
MOV127574,FC_IL06,SKU001296,shipment,19,2025-07-23,REF48501
MOV126587,FC_CA01,SKU001793,adjustment,22,2025-06-29,REF21732
MOV474671,FC_GA04,SKU001694,transfer_in,30,2025-05-01,REF73271
MOV551362,FC_CA01,SKU001515,transfer_out,36,2025-05-15,REF87801
MOV853114,FC_WA02,SKU001388,shipment,21,2025-07-16,REF45430
MOV278953,FC_FL07,SKU000290,adjustment,1,2025-05-01,REF22876
MOV254970,FC_WA02,SKU001506,transfer_in,22,2025-07-10,REF24316
MOV581309,FC_WA02,SKU000026,transfer_out,15,2025-05-12,REF34308
MOV144173,FC_TX03,SKU000917,adjustment,49,2025-06-25,REF49394
MOV333280,FC_WA02,SKU001449,adjustment,42,2025-05-23,REF32814
MOV296534,FC_IL06,SKU001998,shipment,43,2025-05-01,REF77870
MOV244105,FC_NJ05,SKU001604,transfer_out,17,2025-05-27,REF21092
MOV805917,FC_GA04,SKU001466,transfer_out,15,2025-06-26,REF81768
MOV785844,FC_TX03,SKU001098,shipment,8,2025-06-02,REF70715
MOV577691,FC_IL06,SKU001689,transfer_in,44,2025-07-08,REF77118
MOV597690,FC_IL06,SKU001471,transfer_in,4,2025-05-19,REF47855
MOV215746,FC_CA01,SKU001909,transfer_out,6,2025-07-02,REF41385
MOV567565,FC_NJ05,SKU001012,adjustment,45,2025-05-13,REF37253
MOV141393,FC_WA02,SKU001013,transfer_out,36,2025-07-07,REF69894
MOV336868,FC_WA02,SKU000827,receipt,29,2025-05-29,REF74621
MOV204393,FC_IL06,SKU000026,shipment,2,2025-06-29,REF37779
MOV509148,FC_GA04,SKU000019,transfer_in,5,2025-07-09,REF19003
MOV625480,FC_CA01,SKU001395,transfer_in,9,2025-06-11,REF71125
MOV366398,FC_GA04,SKU000050,shipment,12,2025-06-24,REF75191
MOV638976,FC_TX03,SKU001962,adjustment,5,2025-07-26,REF87636
MOV477306,FC_NJ05,SKU000002,adjustment,11,2025-05-19,REF99487
MOV481152,FC_CA01,SKU000737,receipt,33,2025-07-26,REF31372
MOV436527,FC_TX03,SKU001613,transfer_out,9,2025-06-19,REF51783
MOV358841,FC_NJ05,SKU001080,transfer_in,13,2025-07-16,REF51730
MOV439337,FC_CA01,SKU001001,receipt,35,2025-06-29,REF91051
MOV698255,FC_NJ05,SKU000876,transfer_in,39,2025-06-01,REF25718
MOV430221,FC_FL07,SKU000362,shipment,1,2025-05-25,REF23811
MOV405673,FC_IL06,SKU001897,transfer_out,37,2025-05-23,REF65181
MOV156663,FC_CA01,SKU000676,transfer_out,35,2025-05-27,REF41445
MOV674203,FC_WA02,SKU000439,adjustment,29,2025-06-15,REF26666
MOV400847,FC_FL07,SKU001932,adjustment,13,2025-05-21,REF10298
MOV666827,FC_FL07,SKU001208,shipment,49,2025-06-17,REF48557
MOV685525,FC_FL07,SKU000213,adjustment,22,2025-07-11,REF63003
MOV866105,FC_WA02,SKU000335,adjustment,20,2025-05-02,REF65861
MOV992450,FC_TX03,SKU000820,receipt,7,2025-05-24,REF95240
MOV224608,FC_WA02,SKU001596,receipt,14,2025-05-27,REF49354
MOV873974,FC_FL07,SKU001658,adjustment,49,2025-05-13,REF57551
MOV882721,FC_FL07,SKU000301,adjustment,22,2025-07-16,REF16528
MOV695357,FC_GA04,SKU000048,adjustment,7,2025-07-22,REF98780
MOV500244,FC_CA01,SKU000108,transfer_out,17,2025-06-24,REF35179
MOV360281,FC_WA02,SKU001786,receipt,10,2025-07-13,REF75127
MOV448083,FC_GA04,SKU000632,shipment,20,2025-07-05,REF73672
MOV701855,FC_TX03,SKU001363,receipt,38,2025-07-04,REF16390
MOV205814,FC_FL07,SKU000667,adjustment,5,2025-05-30,REF56593
MOV117542,FC_CA01,SKU001072,receipt,49,2025-06-19,REF81538
MOV101047,FC_IL06,SKU001781,adjustment,13,2025-07-22,REF66102
MOV311895,FC_GA04,SKU000044,shipment,17,2025-06-23,REF54532
MOV645869,FC_NJ05,SKU000769,transfer_out,15,2025-05-26,REF53557
MOV384740,FC_CA01,SKU000572,transfer_out,31,2025-06-01,REF10884
MOV757920,FC_WA02,SKU000858,adjustment,15,2025-05-30,REF96550
MOV776672,FC_FL07,SKU000731,shipment,16,2025-05-16,REF89043
MOV507864,FC_CA01,SKU000448,transfer_in,11,2025-06-01,REF41317
MOV606088,FC_TX03,SKU000836,transfer_out,11,2025-05-03,REF43323
MOV597142,FC_TX03,SKU000804,transfer_out,24,2025-06-07,REF75845
MOV164525,FC_FL07,SKU001695,receipt,48,2025-06-27,REF82453
MOV471299,FC_TX03,SKU001222,transfer_out,18,2025-07-21,REF61954
MOV675017,FC_TX03,SKU000665,transfer_out,42,2025-05-21,REF51004
MOV156837,FC_NJ05,SKU000665,shipment,14,2025-06-02,REF22814
MOV964143,FC_TX03,SKU001931,transfer_in,7,2025-06-19,REF41087
MOV389878,FC_TX03,SKU001545,shipment,35,2025-05-28,REF13953
MOV291110,FC_IL06,SKU001284,receipt,33,2025-06-12,REF57500
MOV480409,FC_IL06,SKU001732,transfer_out,3,2025-05-24,REF93160
MOV614196,FC_WA02,SKU001849,transfer_out,21,2025-07-03,REF16932
MOV230526,FC_WA02,SKU001181,transfer_in,16,2025-07-26,REF46166
MOV286028,FC_IL06,SKU000990,transfer_out,42,2025-07-23,REF87264
MOV456056,FC_GA04,SKU001230,transfer_in,18,2025-04-30,REF41495
MOV760280,FC_TX03,SKU001602,shipment,32,2025-05-18,REF66074
MOV703803,FC_WA02,SKU001609,transfer_out,4,2025-05-22,REF59913
MOV670355,FC_NJ05,SKU001395,receipt,36,2025-05-20,REF49209
MOV137228,FC_NJ05,SKU000634,receipt,39,2025-05-14,REF23450
MOV229208,FC_GA04,SKU001899,adjustment,2,2025-05-01,REF45235
MOV462625,FC_IL06,SKU000882,transfer_out,35,2025-05-27,REF84787
MOV644790,FC_IL06,SKU000231,receipt,31,2025-05-02,REF92320
MOV757222,FC_FL07,SKU000224,transfer_out,12,2025-07-18,REF92757
MOV401690,FC_CA01,SKU000777,transfer_in,26,2025-06-05,REF13448
MOV513787,FC_TX03,SKU001876,receipt,43,2025-06-02,REF34584
MOV421255,FC_TX03,SKU001287,shipment,2,2025-06-29,REF85970
MOV323301,FC_TX03,SKU000767,adjustment,12,2025-04-30,REF91294
MOV543532,FC_GA04,SKU001256,transfer_out,28,2025-06-07,REF67281
MOV306933,FC_FL07,SKU001861,shipment,30,2025-05-29,REF89092
MOV230322,FC_FL07,SKU001298,shipment,30,2025-06-08,REF59276
MOV156479,FC_WA02,SKU001568,transfer_out,11,2025-06-04,REF52367
MOV616922,FC_GA04,SKU001278,transfer_in,29,2025-06-11,REF34926
MOV991055,FC_TX03,SKU000416,adjustment,15,2025-07-08,REF85365
MOV141863,FC_IL06,SKU001153,shipment,43,2025-05-24,REF57027
MOV452771,FC_IL06,SKU001305,transfer_out,24,2025-06-29,REF48767
MOV301390,FC_FL07,SKU000295,transfer_out,30,2025-06-08,REF34401
MOV944573,FC_CA01,SKU000135,shipment,19,2025-05-20,REF35289
MOV184538,FC_NJ05,SKU000452,shipment,38,2025-06-26,REF92169
MOV922185,FC_WA02,SKU001242,shipment,5,2025-05-19,REF19675
MOV831966,FC_NJ05,SKU001657,transfer_out,14,2025-05-14,REF99928
MOV178023,FC_NJ05,SKU000319,adjustment,45,2025-07-07,REF16141
MOV682289,FC_WA02,SKU001587,adjustment,30,2025-05-11,REF25406
MOV815082,FC_GA04,SKU000704,receipt,37,2025-05-02,REF38429
MOV669067,FC_CA01,SKU000032,transfer_in,35,2025-06-15,REF71772
MOV300449,FC_CA01,SKU001997,adjustment,22,2025-07-08,REF81843
MOV127362,FC_NJ05,SKU000227,adjustment,37,2025-07-24,REF14405
MOV567811,FC_IL06,SKU001362,receipt,23,2025-07-09,REF75466
MOV920511,FC_FL07,SKU001564,transfer_in,42,2025-06-22,REF88825
MOV922397,FC_NJ05,SKU000601,transfer_in,18,2025-07-17,REF77701
MOV198633,FC_IL06,SKU000182,adjustment,6,2025-07-21,REF84890
MOV824893,FC_TX03,SKU000683,shipment,31,2025-06-07,REF82349
MOV912573,FC_NJ05,SKU000935,adjustment,23,2025-07-27,REF69360
MOV111385,FC_WA02,SKU000915,shipment,9,2025-07-05,REF64566
MOV504296,FC_NJ05,SKU000634,transfer_out,43,2025-06-09,REF76760
MOV792903,FC_WA02,SKU001355,transfer_out,34,2025-06-17,REF49105
MOV309642,FC_IL06,SKU000796,transfer_in,44,2025-07-17,REF35722
MOV192715,FC_TX03,SKU000274,receipt,21,2025-06-10,REF52001
MOV134056,FC_CA01,SKU001285,transfer_out,38,2025-06-26,REF81162
MOV324189,FC_WA02,SKU000879,adjustment,11,2025-05-20,REF79784
MOV169234,FC_TX03,SKU001521,receipt,35,2025-07-02,REF33583
MOV614200,FC_FL07,SKU001795,transfer_in,38,2025-05-12,REF48457
MOV735818,FC_FL07,SKU000817,shipment,49,2025-07-10,REF15844
MOV213332,FC_IL06,SKU001671,transfer_out,41,2025-07-20,REF45316
MOV157111,FC_WA02,SKU001385,transfer_in,13,2025-06-02,REF49961
MOV308918,FC_CA01,SKU000361,transfer_in,40,2025-06-25,REF40174
MOV392977,FC_GA04,SKU000637,receipt,49,2025-06-04,REF91483
MOV641760,FC_WA02,SKU001694,shipment,10,2025-06-26,REF78310
MOV378084,FC_IL06,SKU001192,receipt,47,2025-06-14,REF96037
MOV357133,FC_GA04,SKU000312,adjustment,33,2025-06-18,REF46946
MOV360192,FC_NJ05,SKU000875,receipt,6,2025-06-25,REF51492
MOV955436,FC_FL07,SKU000373,transfer_in,24,2025-05-19,REF73851
MOV286579,FC_NJ05,SKU001048,transfer_out,29,2025-06-03,REF77796
MOV113307,FC_CA01,SKU000082,transfer_in,37,2025-05-07,REF54073
MOV908049,FC_FL07,SKU000323,transfer_in,24,2025-05-21,REF97313
MOV486629,FC_IL06,SKU000814,transfer_out,44,2025-06-18,REF46873
MOV698797,FC_FL07,SKU001492,receipt,40,2025-06-08,REF30026
MOV118573,FC_CA01,SKU000082,transfer_out,40,2025-05-02,REF36800
MOV291355,FC_WA02,SKU000922,receipt,20,2025-07-19,REF39443
MOV137008,FC_IL06,SKU000020,transfer_in,3,2025-05-14,REF11430
MOV217075,FC_FL07,SKU001475,receipt,49,2025-07-26,REF89733
MOV242286,FC_TX03,SKU000011,transfer_in,14,2025-06-04,REF96035
MOV661959,FC_NJ05,SKU000795,adjustment,45,2025-07-25,REF62251
MOV163482,FC_TX03,SKU001979,transfer_in,5,2025-07-20,REF24482
MOV615061,FC_GA04,SKU001916,adjustment,27,2025-05-21,REF76518
MOV472085,FC_FL07,SKU001127,transfer_in,30,2025-05-30,REF57736
MOV481125,FC_IL06,SKU000014,transfer_out,43,2025-06-02,REF16464
MOV462401,FC_FL07,SKU000925,receipt,3,2025-05-08,REF92044
MOV670307,FC_FL07,SKU000787,transfer_out,14,2025-05-07,REF71141
MOV989521,FC_NJ05,SKU001860,transfer_in,40,2025-07-03,REF59401
MOV196139,FC_GA04,SKU001703,shipment,13,2025-05-28,REF30869
MOV504953,FC_FL07,SKU000915,adjustment,34,2025-07-14,REF64958
MOV245280,FC_WA02,SKU000110,adjustment,14,2025-05-27,REF50065
MOV337616,FC_GA04,SKU001537,transfer_in,39,2025-06-07,REF74811
MOV600670,FC_FL07,SKU001605,adjustment,9,2025-07-12,REF10406
MOV967419,FC_NJ05,SKU001926,receipt,1,2025-05-23,REF92500
MOV904614,FC_WA02,SKU000218,shipment,24,2025-07-05,REF21769
MOV191039,FC_NJ05,SKU001911,transfer_out,43,2025-04-30,REF75702
MOV142225,FC_CA01,SKU001528,transfer_in,41,2025-05-04,REF92795
MOV287355,FC_NJ05,SKU000732,shipment,20,2025-06-30,REF61515
MOV388918,FC_NJ05,SKU000060,transfer_out,41,2025-06-27,REF23513
MOV312753,FC_IL06,SKU001114,adjustment,39,2025-05-30,REF96032
MOV717639,FC_TX03,SKU000018,adjustment,35,2025-06-14,REF43902
MOV985816,FC_FL07,SKU000328,receipt,44,2025-06-19,REF87678
MOV476567,FC_FL07,SKU000777,adjustment,32,2025-06-07,REF44853
MOV246440,FC_FL07,SKU001303,transfer_in,35,2025-06-04,REF29671
MOV615539,FC_IL06,SKU001156,transfer_in,18,2025-05-31,REF38153
MOV194608,FC_CA01,SKU001293,shipment,8,2025-06-11,REF74007
MOV890751,FC_CA01,SKU000805,receipt,24,2025-06-24,REF19198
MOV107007,FC_IL06,SKU001937,adjustment,46,2025-06-03,REF40263
MOV563250,FC_IL06,SKU000785,shipment,28,2025-05-15,REF56939
MOV530007,FC_CA01,SKU000086,shipment,13,2025-06-01,REF60449
MOV334873,FC_NJ05,SKU000152,adjustment,34,2025-07-24,REF37311
MOV620784,FC_TX03,SKU001320,shipment,6,2025-05-18,REF43730
MOV300793,FC_TX03,SKU000586,receipt,26,2025-07-20,REF50290
MOV673231,FC_IL06,SKU001632,receipt,35,2025-06-21,REF89676
MOV177787,FC_NJ05,SKU001235,adjustment,13,2025-06-27,REF17933
MOV126444,FC_TX03,SKU000846,transfer_out,7,2025-07-11,REF14060
MOV125680,FC_GA04,SKU001998,receipt,11,2025-05-15,REF42866
MOV285565,FC_FL07,SKU001812,receipt,32,2025-05-01,REF19471
MOV942633,FC_NJ05,SKU001698,transfer_out,26,2025-05-11,REF68883
MOV584638,FC_FL07,SKU001620,receipt,29,2025-06-04,REF13680
MOV508018,FC_CA01,SKU000016,transfer_in,17,2025-06-06,REF27412
MOV491368,FC_CA01,SKU001095,transfer_in,34,2025-07-03,REF86308
MOV488448,FC_FL07,SKU000897,receipt,26,2025-07-11,REF71716
MOV670467,FC_FL07,SKU001376,adjustment,35,2025-06-13,REF48777
MOV412821,FC_IL06,SKU001361,transfer_out,45,2025-05-09,REF22732
MOV235613,FC_IL06,SKU001895,transfer_out,14,2025-07-09,REF75921
MOV425730,FC_CA01,SKU001054,adjustment,24,2025-06-16,REF47622
MOV283132,FC_CA01,SKU001540,transfer_out,37,2025-05-08,REF73447
MOV870404,FC_WA02,SKU000757,shipment,30,2025-05-16,REF73741
MOV365815,FC_TX03,SKU001313,adjustment,24,2025-07-12,REF92746
MOV255774,FC_GA04,SKU000789,transfer_in,21,2025-05-06,REF91524
MOV368652,FC_FL07,SKU001818,transfer_out,41,2025-05-04,REF96425
MOV877626,FC_NJ05,SKU000978,adjustment,19,2025-07-24,REF47649
MOV595819,FC_WA02,SKU000850,receipt,1,2025-06-22,REF83835
MOV990518,FC_GA04,SKU000567,shipment,21,2025-07-03,REF21304
MOV312431,FC_FL07,SKU001252,transfer_out,29,2025-06-09,REF72898
MOV216094,FC_NJ05,SKU001004,shipment,17,2025-06-10,REF19187
MOV761214,FC_WA02,SKU000281,shipment,21,2025-06-08,REF78806
MOV408907,FC_GA04,SKU001788,adjustment,19,2025-07-11,REF87093
MOV800818,FC_NJ05,SKU001965,transfer_out,45,2025-07-20,REF76023
MOV759040,FC_CA01,SKU000496,adjustment,6,2025-07-10,REF84275
MOV728369,FC_IL06,SKU001186,receipt,5,2025-06-30,REF19875
MOV763572,FC_IL06,SKU000425,shipment,44,2025-05-13,REF60309
MOV346961,FC_IL06,SKU000877,adjustment,26,2025-07-04,REF79613
MOV821265,FC_TX03,SKU001668,adjustment,33,2025-07-16,REF26633
MOV573349,FC_NJ05,SKU000858,shipment,19,2025-07-23,REF87914
MOV423528,FC_NJ05,SKU000472,transfer_out,14,2025-05-07,REF50170
MOV467424,FC_NJ05,SKU000527,adjustment,10,2025-06-30,REF55109
MOV103342,FC_TX03,SKU000674,transfer_out,22,2025-06-25,REF71027
MOV350872,FC_NJ05,SKU001314,transfer_out,20,2025-07-22,REF37657
MOV305215,FC_FL07,SKU000865,receipt,14,2025-07-24,REF16024
MOV732743,FC_NJ05,SKU000608,transfer_out,46,2025-07-27,REF78338
MOV599746,FC_WA02,SKU001574,shipment,46,2025-05-03,REF39070
MOV996413,FC_TX03,SKU001890,transfer_in,7,2025-07-27,REF77366
MOV269360,FC_FL07,SKU000630,transfer_in,41,2025-07-06,REF45906
MOV982019,FC_TX03,SKU000723,transfer_in,25,2025-05-15,REF87654
MOV673186,FC_WA02,SKU001838,transfer_out,36,2025-06-02,REF30428
MOV620320,FC_CA01,SKU001797,receipt,21,2025-05-04,REF48295
MOV744906,FC_WA02,SKU000456,adjustment,11,2025-06-11,REF92180
MOV797564,FC_IL06,SKU000740,adjustment,39,2025-05-21,REF46397
MOV420962,FC_GA04,SKU001026,shipment,43,2025-07-26,REF50085
MOV966399,FC_CA01,SKU000323,receipt,39,2025-06-05,REF37464
MOV945093,FC_IL06,SKU001566,shipment,22,2025-07-01,REF48606
MOV501543,FC_GA04,SKU001630,transfer_out,13,2025-05-24,REF73039
MOV370002,FC_TX03,SKU001508,adjustment,6,2025-06-23,REF66823
MOV992684,FC_CA01,SKU000640,transfer_out,31,2025-05-31,REF84403
MOV227121,FC_GA04,SKU000038,adjustment,30,2025-05-23,REF22923
MOV187108,FC_CA01,SKU000220,receipt,12,2025-04-30,REF19219
MOV915526,FC_NJ05,SKU000933,adjustment,5,2025-06-04,REF26660
MOV978135,FC_NJ05,SKU000467,transfer_in,42,2025-05-15,REF19701
MOV755388,FC_IL06,SKU000596,adjustment,38,2025-06-19,REF22226
MOV468174,FC_NJ05,SKU000895,transfer_in,36,2025-07-23,REF86662
MOV472665,FC_GA04,SKU001969,transfer_out,31,2025-06-20,REF79801
MOV175774,FC_IL06,SKU001078,transfer_out,30,2025-05-14,REF35612
MOV546319,FC_CA01,SKU001048,transfer_out,42,2025-07-15,REF83517
MOV652368,FC_NJ05,SKU000840,adjustment,33,2025-06-07,REF60358
MOV134700,FC_IL06,SKU000256,transfer_out,47,2025-06-17,REF96137
MOV679504,FC_FL07,SKU001211,adjustment,3,2025-05-15,REF40434
MOV255340,FC_IL06,SKU001685,adjustment,45,2025-05-22,REF58685
MOV206032,FC_FL07,SKU001146,receipt,44,2025-05-05,REF42296
MOV788488,FC_GA04,SKU001987,receipt,34,2025-06-24,REF53080
MOV844817,FC_CA01,SKU001885,adjustment,46,2025-05-15,REF32630
MOV438361,FC_WA02,SKU000137,shipment,21,2025-07-07,REF44670
MOV703325,FC_FL07,SKU001976,shipment,18,2025-07-04,REF47508
MOV479161,FC_FL07,SKU001545,adjustment,40,2025-06-11,REF12525
MOV319187,FC_GA04,SKU001392,adjustment,12,2025-05-06,REF71557
MOV521662,FC_NJ05,SKU000935,adjustment,36,2025-06-20,REF96386
MOV207710,FC_TX03,SKU000738,shipment,40,2025-05-04,REF21354
MOV892817,FC_CA01,SKU000927,transfer_in,36,2025-07-01,REF38127
