order_id,customer_id,order_date,order_total,shipping_cost,shipping_method,fulfillment_center,order_status,total_weight,customer_zip
ORD00000291,C008187,2022-04-21,535.58,0.0,standard_free,FC_GA04,delivered,8.02,64387
ORD00000292,C008097,2024-06-10,634.78,0.0,standard_free,FC_IL06,delivered,1.26,19554
ORD00000293,C004936,2024-09-06,383.91,0.0,standard_free,FC_NJ05,delivered,14.18,73755
ORD00000294,C005055,2024-12-24,30.2,15.99,expedited,,delivered,0.1,35065
ORD00000295,C007990,2024-11-10,436.97,0.0,standard_free,FC_FL07,delivered,6.96,85598
ORD00000296,C003991,2022-05-12,12.77,8.99,standard,,delivered,0.21,18513
ORD00000297,C003780,2024-12-11,525.17,0.0,standard_free,,delivered,7.47,93905
ORD00000298,C002442,2023-08-16,427.87,0.0,standard_free,FC_IL06,delivered,2.6,27522
ORD00000299,C003958,2024-10-01,1342.32,0.0,standard_free,FC_WA02,delivered,23.04,22655
ORD00000300,C008162,2024-07-01,351.24,0.0,standard_free,FC_CA01,delivered,2.85,93689
ORD00000301,C002178,2024-03-17,551.49,0.0,standard_free,FC_NJ05,delivered,9.51,29411
ORD00000302,C004453,2024-10-24,1101.74,0.0,standard_free,FC_NJ05,delivered,4.09,36699
ORD00000303,C007637,2022-06-23,421.29,0.0,standard_free,FC_GA04,cancelled,13.46,87796
ORD00000304,C006820,2024-12-07,83.06,0.0,standard_free,FC_IL06,delivered,2.49,30821
ORD00000305,C006086,2024-04-16,77.19,0.0,standard_free,,delivered,2.37,06306
ORD00000306,C005496,2023-07-04,159.15,0.0,standard_free,FC_IL06,delivered,4.01,92102
ORD00000307,C000404,2024-12-25,55.22,8.99,standard,FC_CA01,delivered,1.67,17987
ORD00000308,C006639,2024-10-31,1306.41,0.0,standard_free,FC_WA02,delivered,7.9,57182
ORD00000309,C007868,2023-10-30,79.24,0.0,standard_free,FC_FL07,delivered,13.45,02861
ORD00000310,C009677,2024-05-25,53.08,0.0,standard_free,FC_TX03,delivered,6.34,46049
ORD00000311,C007111,2024-06-17,29.73,0.0,standard_free,,delivered,2.79,89827
ORD00000312,C004999,2023-11-13,536.13,0.0,standard_free,FC_FL07,delivered,9.85,95337
ORD00000313,C009027,2024-05-06,11.13,8.99,standard,FC_TX03,delivered,1.77,20022
ORD00000314,C002718,2023-02-26,307.68,0.0,standard_free,,delivered,11.15,46671
ORD00000315,C009947,2024-04-10,57.64,8.99,standard,FC_CA01,delivered,1.67,30652
ORD00000316,C009380,2024-02-24,179.67,0.0,standard_free,FC_IL06,delivered,13.26,32084
ORD00000317,C002203,2024-06-02,324.72,0.0,standard_free,FC_CA01,delivered,3.46,80201
ORD00000318,C001429,2023-10-03,421.27,0.0,standard_free,FC_FL07,delivered,10.48,60711
ORD00000319,C005721,2023-09-04,754.09,0.0,standard_free,FC_IL06,delivered,9.24,45766
ORD00000320,C001930,2022-03-29,271.82,0.0,standard_free,FC_WA02,delivered,2.93,96518
ORD00000321,C007211,2024-06-04,753.23,0.0,standard_free,,delivered,8.66,92674
ORD00000322,C009256,2024-12-12,9.65,8.99,standard,FC_WA02,delivered,2.71,75457
ORD00000323,C007967,2022-04-11,1277.78,0.0,standard_free,,delivered,16.82,81358
ORD00000324,C001795,2024-05-23,466.99,0.0,standard_free,,delivered,3.58,77765
ORD00000325,C007670,2022-02-25,106.58,0.0,standard_free,FC_GA04,delivered,6.51,13341
ORD00000326,C008056,2024-08-13,481.85,0.0,standard_free,FC_TX03,delivered,5.24,25692
ORD00000327,C008089,2023-07-10,172.01,0.0,standard_free,,delivered,8.46,19131
ORD00000328,C002595,2023-12-26,172.28,0.0,standard_free,FC_TX03,delivered,1.86,20561
ORD00000329,C007408,2024-11-30,34.75,15.99,expedited,FC_FL07,delivered,0.45,99156
ORD00000330,C007549,2024-10-26,748.99,0.0,standard_free,FC_CA01,delivered,8.51,21481
ORD00000331,C006898,2024-04-16,122.47,0.0,standard_free,,delivered,2.73,04061
ORD00000332,C002867,2024-02-18,42.06,15.99,expedited,FC_TX03,delivered,2.39,68702
ORD00000333,C006456,2022-11-05,237.16,0.0,standard_free,FC_TX03,delivered,4.43,85449
ORD00000334,C008943,2023-05-27,132.67,0.0,standard_free,FC_CA01,delivered,9.79,60278
ORD00000335,C006420,2024-11-28,137.86,0.0,standard_free,FC_TX03,delivered,5.64,74307
ORD00000336,C000124,2024-09-11,49.43,15.99,expedited,FC_CA01,delivered,3.76,16407
ORD00000337,C003241,2024-12-02,162.33,0.0,standard_free,FC_NJ05,delivered,4.25,15054
ORD00000338,C000451,2024-12-03,1628.21,0.0,standard_free,FC_CA01,delivered,11.37,76607
ORD00000339,C004995,2024-08-30,12.74,0.0,standard_free,FC_TX03,delivered,3.89,37868
ORD00000340,C005742,2024-04-09,214.04,0.0,standard_free,FC_CA01,delivered,10.88,68588
ORD00000341,C009753,2024-11-02,229.7,0.0,standard_free,FC_TX03,delivered,5.82,46049
ORD00000342,C006502,2024-09-22,233.13,0.0,standard_free,FC_NJ05,delivered,5.51,38866
ORD00000343,C008912,2024-04-12,189.87,0.0,standard_free,FC_GA04,delivered,0.83,99797
ORD00000344,C001579,2024-12-06,123.73,0.0,standard_free,FC_TX03,delivered,4.52,86920
ORD00000345,C001866,2022-07-13,540.09,0.0,standard_free,,delivered,5.23,52787
ORD00000346,C004566,2024-11-29,47.32,8.99,standard,FC_NJ05,delivered,3.74,49828
ORD00000347,C003761,2022-01-10,89.54,0.0,standard_free,FC_TX03,delivered,2.26,51720
ORD00000348,C004791,2023-08-09,627.59,0.0,standard_free,,delivered,7.64,56009
ORD00000349,C000278,2023-09-27,35.58,8.99,standard,FC_IL06,delivered,10.68,05378
ORD00000350,C008440,2024-12-11,451.3,0.0,standard_free,FC_TX03,delivered,14.63,12601
ORD00000351,C002049,2024-11-16,49.66,15.99,expedited,FC_TX03,delivered,0.74,41238
ORD00000352,C000580,2024-11-14,74.4,15.99,expedited,FC_NJ05,delivered,4.14,52488
ORD00000353,C005703,2022-12-18,705.25,0.0,standard_free,FC_IL06,delivered,3.79,46898
ORD00000354,C004416,2023-10-22,292.87,0.0,standard_free,FC_NJ05,cancelled,2.87,59023
ORD00000355,C007434,2022-08-09,420.16,0.0,standard_free,FC_FL07,delivered,7.8,53281
ORD00000356,C006775,2024-06-14,64.85,0.0,standard_free,FC_IL06,delivered,3.79,71503
ORD00000357,C009387,2023-05-06,121.53,0.0,standard_free,FC_WA02,delivered,1.51,02992
ORD00000358,C009610,2024-07-05,53.66,8.99,standard,FC_TX03,delivered,0.8,45336
ORD00000359,C009786,2024-07-30,376.0,0.0,standard_free,FC_TX03,delivered,10.65,51512
ORD00000360,C009012,2022-06-04,127.66,0.0,standard_free,,delivered,0.67,01606
ORD00000361,C003925,2024-09-19,22.59,8.99,standard,FC_CA01,delivered,1.09,96102
ORD00000362,C003945,2023-08-27,174.37,0.0,standard_free,FC_FL07,delivered,8.1,77744
ORD00000363,C007590,2024-07-04,183.29,0.0,standard_free,FC_NJ05,delivered,4.24,50121
ORD00000364,C001631,2024-03-09,23.24,8.99,standard,FC_CA01,delivered,1.66,23938
ORD00000365,C008911,2023-06-03,73.87,8.99,standard,,delivered,0.43,01815
ORD00000366,C007313,2024-11-08,818.58,0.0,standard_free,FC_WA02,delivered,0.86,14591
ORD00000367,C003138,2024-07-31,81.68,0.0,standard_free,FC_WA02,delivered,9.97,37054
ORD00000368,C001091,2024-12-04,268.84,0.0,standard_free,FC_TX03,delivered,4.55,47529
ORD00000369,C001974,2024-08-24,26.82,8.99,standard,FC_NJ05,delivered,7.15,15933
ORD00000370,C005144,2024-07-30,150.28,0.0,standard_free,FC_TX03,delivered,5.21,14743
ORD00000371,C007414,2024-11-18,280.78,0.0,standard_free,FC_GA04,delivered,5.26,55413
ORD00000372,C003167,2023-08-25,316.5,0.0,standard_free,FC_IL06,delivered,24.59,86554
ORD00000373,C004845,2023-07-03,7.41,8.99,standard,FC_WA02,delivered,1.77,22426
ORD00000374,C002032,2023-06-27,126.67,0.0,standard_free,FC_GA04,delivered,0.43,94585
ORD00000375,C004113,2023-11-21,158.8,0.0,standard_free,FC_GA04,delivered,2.16,94124
ORD00000376,C000948,2023-10-08,394.02,0.0,standard_free,,delivered,1.68,83117
ORD00000377,C006597,2023-10-26,59.75,8.99,standard,FC_NJ05,delivered,0.22,12200
ORD00000378,C003375,2024-06-17,36.58,8.99,standard,,cancelled,2.45,60558
ORD00000379,C000411,2024-04-23,133.74,0.0,standard_free,FC_GA04,cancelled,6.64,38002
ORD00000380,C006536,2024-04-18,14.78,0.0,standard_free,FC_FL07,delivered,5.11,66782
ORD00000381,C001366,2023-06-01,492.78,0.0,standard_free,FC_CA01,delivered,5.89,25385
ORD00000382,C004009,2024-11-19,16.93,0.0,standard_free,FC_FL07,delivered,0.82,38866
ORD00000383,C003344,2024-05-01,379.53,0.0,standard_free,FC_CA01,delivered,6.42,85184
ORD00000384,C007987,2024-05-31,192.52,0.0,standard_free,FC_TX03,delivered,1.82,05974
ORD00000385,C001667,2024-10-21,454.02,0.0,standard_free,FC_FL07,delivered,15.17,97694
ORD00000386,C001890,2024-05-02,432.14,0.0,standard_free,,delivered,3.94,79675
ORD00000387,C008564,2024-10-11,218.37,0.0,standard_free,FC_TX03,delivered,7.29,33734
ORD00000388,C002784,2024-04-03,1208.6,0.0,standard_free,FC_IL06,delivered,14.83,01187
ORD00000389,C000576,2022-06-10,255.9,0.0,standard_free,FC_TX03,delivered,3.71,95437
ORD00000390,C003246,2024-03-08,447.61,0.0,standard_free,FC_CA01,delivered,15.58,90884
ORD00000391,C001371,2024-11-22,508.65,0.0,standard_free,FC_GA04,delivered,6.28,91742
ORD00000392,C002774,2024-06-10,345.56,0.0,standard_free,FC_WA02,delivered,5.09,96530
ORD00000393,C003569,2023-08-16,38.57,8.99,standard,FC_FL07,delivered,1.75,10928
ORD00000394,C004816,2023-04-10,99.26,0.0,standard_free,FC_WA02,delivered,5.04,98714
ORD00000395,C009570,2024-11-25,1230.18,0.0,standard_free,FC_TX03,delivered,12.76,84506
ORD00000396,C002509,2023-01-07,252.2,0.0,standard_free,FC_IL06,delivered,10.99,25108
ORD00000397,C007040,2024-10-12,248.43,0.0,standard_free,FC_TX03,delivered,0.89,48994
ORD00000398,C006674,2024-11-15,343.94,0.0,standard_free,FC_IL06,delivered,10.61,59644
ORD00000399,C003407,2023-09-27,713.83,0.0,standard_free,FC_FL07,delivered,3.96,08975
ORD00000400,C004882,2024-07-23,121.44,0.0,standard_free,FC_CA01,delivered,8.38,70514
ORD00000401,C005404,2024-01-03,751.54,0.0,standard_free,FC_WA02,delivered,6.22,22543
ORD00000402,C002217,2024-04-17,555.95,0.0,standard_free,FC_WA02,delivered,9.33,37623
ORD00000403,C000579,2024-05-29,32.18,8.99,standard,FC_NJ05,delivered,4.5,99372
ORD00000404,C002120,2023-01-16,76.02,0.0,standard_free,FC_CA01,delivered,2.62,37443
ORD00000405,C009241,2024-05-17,68.31,8.99,standard,FC_GA04,delivered,0.87,85088
ORD00000406,C003114,2024-12-07,120.32,0.0,standard_free,FC_FL07,delivered,1.42,49552
ORD00000407,C005241,2024-04-22,137.1,0.0,standard_free,FC_FL07,delivered,4.51,71713
ORD00000408,C004261,2024-09-25,15.82,8.99,standard,FC_WA02,delivered,1.59,31154
ORD00000409,C004306,2024-09-08,865.87,0.0,standard_free,FC_CA01,delivered,4.89,26003
ORD00000410,C001087,2024-07-17,2707.22,0.0,standard_free,FC_TX03,delivered,3.73,87359
ORD00000411,C008862,2023-01-02,182.28,0.0,standard_free,FC_NJ05,delivered,0.98,38025
ORD00000412,C002400,2024-03-20,38.4,15.99,expedited,FC_IL06,delivered,1.48,53097
ORD00000413,C003362,2024-08-04,125.01,0.0,standard_free,,delivered,1.66,32317
ORD00000414,C005713,2023-05-31,36.3,8.99,standard,,delivered,9.27,33401
ORD00000415,C006400,2024-06-09,5.95,8.99,standard,FC_FL07,delivered,2.55,68635
ORD00000416,C005826,2023-08-27,242.85,0.0,standard_free,FC_CA01,delivered,10.18,94459
ORD00000417,C008609,2024-01-12,354.88,0.0,standard_free,FC_FL07,delivered,11.3,66619
ORD00000418,C004546,2023-12-15,506.7,0.0,standard_free,FC_NJ05,delivered,12.62,53022
ORD00000419,C001645,2024-06-07,309.38,0.0,standard_free,FC_IL06,cancelled,8.36,87841
ORD00000420,C001723,2023-09-26,33.97,8.99,standard,FC_GA04,delivered,5.91,38589
ORD00000421,C003427,2024-08-28,352.96,0.0,standard_free,FC_WA02,delivered,5.81,69165
ORD00000422,C001269,2024-03-19,517.98,0.0,standard_free,,delivered,17.56,23915
ORD00000423,C009641,2024-12-03,1618.95,0.0,standard_free,FC_GA04,delivered,4.92,22766
ORD00000424,C003394,2024-08-22,85.0,0.0,standard_free,FC_WA02,delivered,2.75,28808
ORD00000425,C001726,2024-05-15,130.31,0.0,standard_free,FC_WA02,delivered,3.03,16127
ORD00000426,C004311,2024-08-21,73.34,15.99,expedited,FC_CA01,cancelled,2.22,45501
ORD00000427,C003239,2024-01-11,672.58,0.0,standard_free,FC_TX03,delivered,10.72,49655
ORD00000428,C004664,2024-10-28,110.71,0.0,standard_free,FC_GA04,delivered,7.13,37488
ORD00000429,C006306,2023-05-15,427.97,0.0,standard_free,FC_IL06,delivered,8.51,94690
ORD00000430,C008633,2023-09-25,146.88,0.0,standard_free,FC_IL06,delivered,7.84,75105
ORD00000431,C009000,2024-09-21,615.17,0.0,standard_free,,delivered,5.91,54225
ORD00000432,C004649,2024-10-06,271.42,0.0,standard_free,FC_NJ05,cancelled,6.32,01969
ORD00000433,C007873,2024-03-05,171.99,0.0,standard_free,FC_NJ05,cancelled,6.65,85548
ORD00000434,C003381,2023-02-26,487.89,0.0,standard_free,FC_TX03,delivered,8.69,35193
ORD00000435,C008681,2024-12-15,36.57,8.99,standard,FC_FL07,delivered,1.3,50835
ORD00000436,C006553,2023-01-18,38.27,8.99,standard,FC_CA01,delivered,6.02,52953
ORD00000437,C007020,2023-10-05,119.0,0.0,standard_free,FC_GA04,delivered,2.75,79892
ORD00000438,C008265,2023-09-01,42.49,15.99,expedited,FC_WA02,delivered,2.7,27242
ORD00000439,C007886,2024-09-05,169.43,0.0,standard_free,,delivered,6.84,35763
ORD00000440,C005374,2024-09-04,612.86,0.0,standard_free,FC_FL07,delivered,16.36,12670
ORD00000441,C009939,2023-10-19,25.59,15.99,expedited,FC_TX03,delivered,1.05,76636
ORD00000442,C002071,2024-01-23,57.69,15.99,expedited,FC_FL07,delivered,1.08,45445
ORD00000443,C002774,2022-03-09,546.67,0.0,standard_free,,delivered,29.42,96530
ORD00000444,C008446,2024-03-02,23.83,8.99,standard,FC_TX03,delivered,6.37,22439
ORD00000445,C005394,2024-08-12,204.09,0.0,standard_free,FC_TX03,delivered,1.22,73572
ORD00000446,C004980,2022-05-04,262.83,0.0,standard_free,FC_WA02,delivered,0.98,61371
ORD00000447,C001167,2024-04-19,86.07,0.0,standard_free,,delivered,0.43,35288
ORD00000448,C004742,2024-02-12,267.98,0.0,standard_free,FC_FL07,delivered,4.63,19155
ORD00000449,C007834,2024-04-13,42.11,8.99,standard,FC_IL06,delivered,2.75,44695
ORD00000450,C004820,2024-01-20,228.19,0.0,standard_free,FC_IL06,delivered,5.29,29208
ORD00000451,C003607,2024-01-21,81.9,0.0,standard_free,FC_NJ05,delivered,8.09,42684
ORD00000452,C004898,2024-12-19,180.46,0.0,standard_free,FC_NJ05,delivered,7.05,63919
ORD00000453,C007789,2024-08-29,309.19,0.0,standard_free,FC_GA04,delivered,5.84,66174
ORD00000454,C008155,2024-09-20,355.45,0.0,standard_free,,delivered,9.7,92100
ORD00000455,C009312,2024-11-12,274.61,0.0,standard_free,FC_FL07,delivered,4.69,90764
ORD00000456,C000616,2024-05-23,300.63,0.0,standard_free,FC_NJ05,cancelled,2.7,90850
ORD00000457,C002020,2024-09-01,835.43,0.0,standard_free,FC_WA02,delivered,11.38,36285
ORD00000458,C000657,2024-09-17,262.37,0.0,standard_free,FC_GA04,delivered,8.05,98392
ORD00000459,C000019,2024-03-05,557.12,0.0,standard_free,FC_TX03,delivered,19.06,07832
ORD00000460,C006570,2024-06-25,407.65,0.0,standard_free,FC_NJ05,delivered,5.71,91372
ORD00000461,C003095,2022-12-05,48.22,8.99,standard,FC_NJ05,delivered,0.96,34296
ORD00000462,C007494,2023-11-11,442.5,0.0,standard_free,,delivered,9.23,95397
ORD00000463,C003487,2024-12-19,14.62,15.99,expedited,FC_NJ05,delivered,1.86,09595
ORD00000464,C000551,2024-02-23,123.26,0.0,standard_free,FC_NJ05,cancelled,0.85,17932
ORD00000465,C005178,2024-12-19,691.26,0.0,standard_free,,delivered,15.89,52208
ORD00000466,C008767,2024-12-19,719.64,0.0,standard_free,,delivered,13.67,01906
ORD00000467,C008409,2023-07-20,363.95,0.0,standard_free,FC_WA02,delivered,6.26,19336
ORD00000468,C003580,2024-11-05,644.85,0.0,standard_free,FC_NJ05,delivered,4.53,91999
ORD00000469,C003165,2023-03-31,58.5,8.99,standard,FC_NJ05,delivered,3.42,14083
ORD00000470,C002819,2024-11-18,1139.8,0.0,standard_free,FC_IL06,delivered,4.94,48595
ORD00000471,C002099,2024-11-23,379.72,0.0,standard_free,FC_WA02,delivered,4.81,17076
ORD00000472,C003216,2024-03-09,256.64,0.0,standard_free,FC_IL06,delivered,2.5,58591
ORD00000473,C006113,2023-10-19,1951.04,0.0,standard_free,FC_TX03,delivered,18.04,41966
ORD00000474,C005426,2023-08-13,50.24,8.99,standard,,delivered,0.26,09468
ORD00000475,C003847,2024-12-17,60.45,8.99,standard,FC_CA01,delivered,4.7,89305
ORD00000476,C004943,2023-11-03,666.37,0.0,standard_free,FC_WA02,delivered,5.29,10032
ORD00000477,C008536,2023-08-16,112.87,0.0,standard_free,FC_WA02,delivered,1.61,36524
ORD00000478,C007785,2024-07-17,205.27,0.0,standard_free,FC_GA04,delivered,4.73,61540
ORD00000479,C004796,2024-08-26,901.39,0.0,standard_free,FC_TX03,delivered,7.53,58817
ORD00000480,C002464,2024-11-13,81.7,0.0,standard_free,FC_TX03,delivered,1.01,64964
ORD00000481,C008683,2024-10-12,139.47,0.0,standard_free,FC_TX03,delivered,0.48,43791
ORD00000482,C009789,2024-12-22,226.39,0.0,standard_free,,cancelled,2.43,74448
ORD00000483,C006750,2024-12-05,360.4,0.0,standard_free,FC_NJ05,delivered,14.51,29995
ORD00000484,C005583,2024-02-15,228.12,0.0,standard_free,,delivered,1.15,57692
ORD00000485,C007071,2024-09-13,28.08,0.0,standard_free,FC_NJ05,delivered,9.56,85093
ORD00000486,C006865,2024-12-21,286.89,0.0,standard_free,FC_IL06,delivered,4.56,16428
ORD00000487,C000895,2023-12-22,114.46,0.0,standard_free,FC_IL06,delivered,1.82,45622
ORD00000488,C000201,2023-11-21,24.53,15.99,expedited,FC_FL07,delivered,1.1,09860
ORD00000489,C007493,2024-06-10,18.34,8.99,standard,FC_TX03,delivered,1.14,94156
ORD00000490,C007912,2024-07-22,176.88,0.0,standard_free,FC_IL06,delivered,2.47,54509
ORD00000491,C001613,2022-04-02,146.95,0.0,standard_free,FC_NJ05,delivered,3.92,82658
ORD00000492,C001076,2024-04-17,71.66,8.99,standard,,delivered,8.09,89574
ORD00000493,C005051,2024-02-12,142.14,0.0,standard_free,FC_WA02,delivered,4.78,49430
ORD00000494,C008960,2024-11-01,57.46,8.99,standard,FC_NJ05,delivered,1.58,28875
ORD00000495,C005543,2022-05-16,43.42,8.99,standard,,delivered,4.23,36694
ORD00000496,C003389,2024-07-17,352.83,0.0,standard_free,FC_CA01,delivered,6.83,14083
ORD00000497,C006325,2024-01-23,525.85,0.0,standard_free,,delivered,11.01,32803
ORD00000498,C002506,2024-09-18,1544.25,0.0,standard_free,FC_FL07,delivered,4.28,35879
ORD00000499,C007336,2024-07-03,27.25,8.99,standard,FC_WA02,delivered,1.41,53078
ORD00000500,C006447,2024-11-08,214.65,0.0,standard_free,FC_NJ05,delivered,5.7,30241
ORD00000501,C009792,2024-05-21,279.73,0.0,standard_free,FC_IL06,delivered,4.59,21614
ORD00000502,C009127,2023-09-15,742.08,0.0,standard_free,FC_GA04,delivered,5.01,58306
ORD00000503,C007342,2024-10-18,168.08,0.0,standard_free,FC_NJ05,delivered,3.68,04827
ORD00000504,C005260,2024-11-29,215.15,0.0,standard_free,FC_IL06,cancelled,1.88,36799
ORD00000505,C005340,2024-05-29,67.09,8.99,standard,FC_CA01,delivered,3.12,37135
ORD00000506,C001240,2024-10-07,391.24,0.0,standard_free,FC_TX03,delivered,2.38,50937
ORD00000507,C005816,2024-07-17,72.4,8.99,standard,,delivered,1.16,33091
ORD00000508,C005905,2024-04-26,362.73,0.0,standard_free,FC_TX03,delivered,2.93,37526
ORD00000509,C008026,2024-12-17,657.2,0.0,standard_free,FC_TX03,cancelled,8.31,49556
ORD00000510,C008048,2024-01-13,445.41,0.0,standard_free,,delivered,4.05,81666
ORD00000511,C005754,2024-01-27,677.25,0.0,standard_free,,delivered,8.18,75819
ORD00000512,C007190,2023-12-01,143.99,0.0,standard_free,,delivered,4.99,70087
ORD00000513,C005350,2024-06-25,15.55,8.99,standard,FC_TX03,delivered,5.01,23096
ORD00000514,C000603,2024-11-30,744.94,0.0,standard_free,FC_TX03,delivered,0.56,74556
ORD00000515,C008542,2024-04-10,57.27,0.0,standard_free,FC_TX03,delivered,3.45,35428
ORD00000516,C002227,2024-08-02,93.2,0.0,standard_free,FC_TX03,delivered,6.94,47872
ORD00000517,C000080,2023-11-13,80.36,0.0,standard_free,FC_NJ05,delivered,6.0,18102
ORD00000518,C001639,2023-02-16,334.75,0.0,standard_free,,delivered,2.39,72389
ORD00000519,C006045,2023-10-17,211.02,0.0,standard_free,FC_IL06,delivered,0.41,98489
ORD00000520,C004423,2024-04-30,94.77,0.0,standard_free,,delivered,2.98,90028
ORD00000521,C004257,2023-03-01,559.82,0.0,standard_free,FC_TX03,delivered,4.66,21666
ORD00000522,C002660,2024-07-26,259.24,0.0,standard_free,FC_IL06,delivered,0.47,46770
ORD00000523,C003818,2022-05-21,411.08,0.0,standard_free,FC_CA01,delivered,6.73,30764
ORD00000524,C009891,2024-12-26,347.79,0.0,standard_free,FC_GA04,delivered,2.67,33825
ORD00000525,C008770,2024-01-25,88.78,0.0,standard_free,FC_FL07,delivered,1.62,82759
ORD00000526,C004602,2024-06-25,290.99,0.0,standard_free,FC_WA02,delivered,16.75,33690
ORD00000527,C005640,2024-02-01,294.17,0.0,standard_free,FC_NJ05,delivered,5.01,35820
ORD00000528,C005568,2024-11-20,351.05,0.0,standard_free,FC_TX03,delivered,3.9,90048
ORD00000529,C004766,2023-09-22,463.46,0.0,standard_free,FC_IL06,delivered,6.5,51346
ORD00000530,C004719,2024-12-25,568.92,0.0,standard_free,FC_TX03,shipped,14.07,19015
ORD00000531,C000430,2022-05-07,127.95,0.0,standard_free,,cancelled,2.47,74120
ORD00000532,C002797,2023-09-05,43.18,8.99,standard,FC_WA02,delivered,4.17,26782
ORD00000533,C000970,2022-08-08,709.63,0.0,standard_free,FC_CA01,delivered,8.88,24259
ORD00000534,C006954,2024-09-24,20.3,8.99,standard,FC_TX03,delivered,0.25,39934
ORD00000535,C004683,2023-05-03,812.61,0.0,standard_free,FC_WA02,delivered,4.34,88445
ORD00000536,C001470,2024-07-26,82.06,0.0,standard_free,FC_WA02,delivered,0.85,57481
ORD00000537,C005098,2024-11-01,153.52,0.0,standard_free,FC_TX03,delivered,5.72,06103
ORD00000538,C002442,2023-11-28,602.46,0.0,standard_free,FC_TX03,delivered,7.22,27522
ORD00000539,C004608,2024-07-28,106.23,0.0,standard_free,,delivered,1.71,81081
ORD00000540,C004779,2022-10-10,380.02,0.0,standard_free,FC_NJ05,delivered,1.4,33894
ORD00000541,C008295,2023-12-04,688.95,0.0,standard_free,FC_FL07,delivered,4.57,30935
ORD00000542,C000735,2024-06-14,624.44,0.0,standard_free,FC_CA01,delivered,5.17,86799
ORD00000543,C007393,2023-04-03,225.61,0.0,standard_free,FC_WA02,delivered,1.24,45546
