sku_id,product_name,category,subcategory,brand,price,weight_lbs,dimensions_cubic_in,launch_date,seasonality_factor,base_demand
SKU000195,Virtual dedicated solution,Electronics,Oil,Diaz Ltd,121.8,5.367334776064123,210.55829170444574,2024-05-27,1.2,100
SKU000196,Mandatory regional product,Sports,Me,Kim and Sons,40.4,1.9163629811304355,359.1319810221627,2025-06-03,1.3,60
SKU000197,Secured holistic alliance,Clothing,Specific,Yang-Beltran,35.96,1.0310751692959932,106.32167935073133,2024-04-24,1.5,150
SKU000198,Configurable content-based analyzer,Clothing,Issue,"Perry, White and Chan",31.02,1.9703145908985518,204.69273606125887,2024-09-15,1.5,150
SKU000199,Customer-focused foreground info-mediaries,Home & Garden,Officer,Tran Inc,44.25,2.1835328654260233,52.914427453330816,2025-05-01,1.1,80
SKU000200,Enterprise-wide mission-critical model,Clothing,Write,Walker-Carroll,23.99,1.603073401457458,85.17422338302923,2025-04-20,1.5,150
SKU000201,Realigned zero administration collaboration,Sports,Brother,Good-Hardy,96.39,2.180246734951341,276.5064096309126,2023-12-07,1.3,60
SKU000202,Integrated attitude-oriented definition,Home & Garden,Material,Mendoza Inc,150.07,1.4969218828398057,195.71475591235878,2025-06-03,1.1,80
SKU000203,Optimized system-worthy core,Sports,Others,Poole PLC,51.45,0.2826048090092833,145.18701905946858,2024-05-11,1.3,60
SKU000204,Progressive didactic alliance,Sports,Involve,"Green, Morse and Harris",135.95,3.165692416986036,171.211720361041,2025-05-26,1.3,60
SKU000205,Optimized zero-defect task-force,Clothing,Name,Henderson and Sons,16.97,0.9599489017573087,36.28140405948248,2023-12-29,1.5,150
SKU000206,Public-key hybrid interface,Electronics,Great,"Gutierrez, Villa and Wells",250.36,2.354099420288833,142.128339512936,2024-05-11,1.2,100
SKU000207,Monitored non-volatile help-desk,Clothing,List,Moss LLC,65.76,1.6230375219001236,234.8536578966088,2024-03-09,1.5,150
SKU000208,Cross-platform 24hour functionalities,Books,Yet,"Todd, Caldwell and Ramos",32.23,3.7173005504010344,65.95671239218825,2025-06-26,0.9,40
SKU000209,Switchable clear-thinking help-desk,Sports,Actually,Williams-Murphy,24.82,0.4475650056575805,72.65605114023016,2025-04-28,1.3,60
SKU000210,User-friendly national projection,Sports,Possible,"Shaw, Brown and Fuller",111.42,0.2907209745324541,48.576251144839055,2025-07-05,1.3,60
SKU000211,Intuitive fresh-thinking moderator,Electronics,Line,Clark Group,46.77,3.786754726304333,111.93259292255404,2024-08-22,1.2,100
SKU000212,Implemented web-enabled hierarchy,Electronics,Still,Soto-Williams,170.74,3.0062480559293228,191.56497928749508,2023-08-13,1.2,100
SKU000213,Distributed executive budgetary management,Books,Admit,Miller-Brown,6.4,4.4962212484493325,81.95972857144166,2024-07-24,0.9,40
SKU000214,User-centric well-modulated framework,Home & Garden,Particularly,Wilson Group,178.77,0.5839726552871184,103.73501625462205,2023-08-07,1.1,80
SKU000215,Programmable static capability,Electronics,Later,,101.94,0.5019057408884707,88.28451172895427,2024-11-28,1.2,100
SKU000216,Multi-tiered intermediate array,Clothing,During,"Mitchell, Bush and Alexander",70.8,1.9249089578991718,99.72912620100729,2024-12-17,1.5,150
SKU000217,Multi-channeled 6thgeneration analyzer,Books,Analysis,Rogers-Turner,16.18,1.4921394491691564,192.93048792003398,2024-12-06,0.9,40
SKU000218,Reactive optimizing challenge,Clothing,Case,"Woods, Sullivan and Snow",57.81,0.8703163362597646,167.12628658052574,2024-11-22,1.5,150
SKU000219,Synergized 5thgeneration projection,Books,If,Lawson-Parker,26.82,1.6145164881636112,251.59296554164362,2024-01-31,0.9,40
SKU000220,Managed intermediate projection,Electronics,Happen,"Horton, Huang and Holloway",143.11,1.296568644435799,196.2865140443503,2023-08-28,1.2,100
SKU000221,Synergistic directional toolset,Clothing,Reality,Clark-Robinson,32.49,3.461647649882291,59.89341999027707,2024-03-11,1.5,150
SKU000222,Pre-emptive client-driven concept,Electronics,Fly,Nguyen-Hicks,338.18,5.8579368015795135,82.69271841338728,2025-02-24,1.2,100
SKU000223,Cross-platform mobile alliance,Books,Need,"Walker, Bailey and Patton",25.36,0.4576596192602325,130.24555573544578,2025-03-19,0.9,40
SKU000224,Implemented secondary secured line,Books,Create,Nelson-Fields,18.87,0.6249370401670039,120.38583139533372,2025-03-27,0.9,40
SKU000225,Seamless responsive strategy,Electronics,Investment,Park-Lambert,329.58,1.1654734479108728,175.5197161988685,2023-08-24,1.2,100
SKU000226,Visionary 6thgeneration superstructure,Books,Already,Kelly-Vargas,14.19,0.20702200266048656,188.54170080034197,2025-01-29,0.9,40
SKU000227,Reactive 3rdgeneration flexibility,Books,Science,"Pierce, Hodges and Lloyd",5.68,1.9300925961705626,155.22272661462176,2024-06-15,0.9,40
SKU000228,Proactive responsive concept,Home & Garden,Thousand,Garcia-Smith,144.1,3.7798351276941706,190.4093122160032,2024-10-16,1.1,80
SKU000229,Multi-tiered bifurcated support,Books,Left,Cunningham PLC,7.91,2.712432428364292,233.63672123272679,2024-07-09,0.9,40
SKU000230,Expanded asynchronous methodology,Books,Thank,Farley PLC,11.51,1.38405753678377,32.61448115359599,2023-10-25,0.9,40
SKU000231,Object-based incremental monitoring,Electronics,Whether,"Garcia, Barry and Hall",88.95,3.3801971861801694,41.43437843356191,2024-11-25,1.2,100
SKU000232,Quality-focused explicit implementation,Home & Garden,Player,Shelton PLC,59.94,4.546997011279779,98.86001327212482,2023-10-10,1.1,80
SKU000233,Multi-lateral actuating attitude,Home & Garden,I,Nguyen-Pennington,60.24,2.0529322998670803,235.51834696056622,2024-05-22,1.1,80
SKU000234,Distributed holistic intranet,Sports,Each,Moore LLC,121.28,1.3857832549107376,114.07760859562033,2024-01-14,1.3,60
SKU000235,Operative bi-directional capacity,Electronics,Let,Watkins-Chavez,18.71,1.8077209633836437,107.05640831030135,2023-12-08,1.2,100
SKU000236,Visionary cohesive toolset,Electronics,Something,"Gomez, Jimenez and Reese",279.48,3.45448497520427,36.58147284995324,2024-10-23,1.2,100
SKU000237,Integrated mobile focus group,Clothing,Himself,Peters Ltd,45.88,1.2594097899230694,68.36311267705574,2024-10-08,1.5,150
SKU000238,Stand-alone motivating pricing structure,Clothing,Step,Wilson-Mckee,8.82,1.041107457932537,214.69528575001152,2024-12-15,1.5,150
SKU000239,Face-to-face background task-force,Clothing,Great,,29.15,0.654889489790332,99.35909147158003,2025-06-21,1.5,150
SKU000240,Grass-roots context-sensitive implementation,Books,Writer,Baker LLC,5.75,1.2651234682404968,23.791805179701104,2024-07-09,0.9,40
SKU000241,Cross-group intangible groupware,Clothing,Although,Baker-Garcia,51.8,2.0333332102418296,178.7497611932991,2023-12-18,1.5,150
SKU000242,Optional empowering forecast,Books,Hair,"Keller, Singh and Thomas",32.83,2.1541706920796155,51.15535380772418,2025-06-28,0.9,40
SKU000243,Operative user-facing policy,Home & Garden,Feeling,"Andersen, Scott and Keller",51.34,1.0337089352393125,62.45789737248633,2025-05-09,1.1,80
SKU000244,Re-engineered bifurcated definition,Clothing,Work,"Meyers, Grant and King",28.05,2.5546637183314598,131.5105412462847,2024-08-24,1.5,150
SKU000245,Pre-emptive interactive challenge,Electronics,Against,"Lopez, Kelley and Lee",686.4,1.2809913931300063,24.131146102034755,2024-02-04,1.2,100
SKU000246,Right-sized hybrid Graphic Interface,Electronics,Simply,Edwards and Sons,412.93,1.1789623944109782,132.3954996444275,2025-04-22,1.2,100
SKU000247,Phased static instruction set,Electronics,Able,"Solis, Campbell and Lowe",188.26,3.4056308610273165,37.06039309314806,2024-03-25,1.2,100
SKU000248,Optional empowering task-force,Clothing,Walk,Smith-Jackson,38.09,0.2760462866734219,127.62311728734707,2025-01-16,1.5,150
SKU000249,Decentralized content-based help-desk,Home & Garden,Cut,Moore-Gomez,36.96,0.4124893876393298,109.95276876930382,2024-05-22,1.1,80
SKU000250,Cross-group next generation customer loyalty,Home & Garden,Character,Cortez-Guerra,211.27,1.101928555944992,227.2572616523136,2024-01-05,1.1,80
SKU000251,Public-key eco-centric capability,Books,Travel,"Ward, Jones and Smith",22.23,0.8527279286380479,164.89307908575165,2024-12-27,0.9,40
SKU000252,Multi-channeled encompassing capacity,Home & Garden,Truth,"Cox, Thomas and Olson",50.54,1.3857855119999356,224.9778495928386,2023-08-02,1.1,80
SKU000253,Multi-layered impactful moratorium,Sports,Most,"Brown, Conway and Holland",138.11,0.8402736126652404,75.46382718845993,2024-09-08,1.3,60
SKU000254,Enhanced tangible access,Electronics,Leg,,489.21,2.525630169117362,55.99219717648084,2024-05-26,1.2,100
SKU000255,Ergonomic demand-driven function,Electronics,Alone,"Beck, Douglas and Lewis",377.28,3.9367024561422377,61.305060573293204,2024-09-11,1.2,100
SKU000256,Customer-focused upward-trending toolset,Home & Garden,Energy,Russell and Sons,106.12,0.6005721270221337,44.26405241870992,2024-07-12,1.1,80
SKU000257,Fully-configurable dynamic collaboration,Home & Garden,Unit,Martinez-West,39.57,2.664194722219106,150.47223001825571,2025-02-07,1.1,80
SKU000258,Optimized leadingedge frame,Clothing,Leader,"Rogers, Hunter and Romero",65.47,0.2316230546980051,140.07903516424955,2023-11-01,1.5,150
SKU000259,Reduced scalable frame,Clothing,Sound,Medina-Griffin,12.28,2.8854673427686692,129.59962167734145,2025-01-26,1.5,150
SKU000260,Persevering web-enabled frame,Electronics,Past,"Hernandez, Andrews and Adams",496.36,3.4951102455440752,125.34491365500422,2024-11-13,1.2,100
SKU000261,Ergonomic zero tolerance archive,Home & Garden,Defense,Burns-Walsh,67.73,1.3848070026111103,200.87681726904378,2024-08-15,1.1,80
SKU000262,Diverse upward-trending system engine,Books,Usually,Ortiz-Green,49.02,3.51232805839612,158.88430509029837,2025-04-21,0.9,40
SKU000263,Robust 24hour software,Electronics,Give,Sullivan Group,443.8,2.9179680792770104,298.09128759669477,2025-06-24,1.2,100
SKU000264,Organic secondary middleware,Electronics,Determine,Johnson Inc,258.57,1.654710411684727,232.78475843670668,2024-05-31,1.2,100
SKU000265,Decentralized transitional structure,Electronics,Standard,Sawyer Group,228.92,1.5997173633261608,349.4554276517311,2024-07-11,1.2,100
SKU000266,Right-sized 24/7 Graphical User Interface,Sports,Either,Williams-Clark,332.98,1.2486285826577403,84.76518662611024,2025-01-06,1.3,60
SKU000267,Public-key directional core,Home & Garden,Decision,Pena Ltd,44.05,1.329122359877339,87.30401122990958,2025-06-15,1.1,80
SKU000268,Upgradable bandwidth-monitored migration,Books,Admit,Sanders LLC,6.61,2.5473098765405644,112.04087003963599,2024-09-19,0.9,40
SKU000269,Advanced cohesive encryption,Books,Land,Medina Inc,38.43,0.812263157200636,103.07152083703525,2025-06-03,0.9,40
SKU000270,Right-sized directional middleware,Books,Newspaper,"Rojas, Mendez and Marks",15.64,1.195560095509801,247.39121580937285,2023-12-25,0.9,40
SKU000271,Compatible bifurcated help-desk,Home & Garden,Fact,"Shannon, Elliott and Stephens",24.02,0.754486868290213,158.2196583911711,2023-10-09,1.1,80
SKU000272,Multi-lateral mobile encryption,Electronics,Ever,Dalton PLC,153.12,0.09602243664801723,103.30733710463198,2025-04-12,1.2,100
SKU000273,Configurable 3rdgeneration service-desk,Books,Huge,Smith-Fisher,26.01,2.321396939105774,125.83902527225312,2023-12-17,0.9,40
SKU000274,Front-line transitional implementation,Sports,Head,Roberts Inc,56.63,2.152636227246505,149.7468798047103,2023-11-14,1.3,60
SKU000275,Open-source solution-oriented conglomeration,Home & Garden,Take,Collins Group,120.09,2.5639440329993035,77.7845765223175,2024-09-28,1.1,80
SKU000276,Sharable real-time capacity,Sports,Check,Garcia-Casey,14.39,2.284402904615082,60.823342164535035,2025-01-18,1.3,60
SKU000277,Digitized interactive project,Electronics,Bit,Rogers Group,196.69,1.946415185977454,202.99018497153094,2023-11-02,1.2,100
SKU000278,Cloned analyzing moderator,Electronics,Figure,Jones Group,262.3,4.286201297591873,86.73033125304408,2025-05-13,1.2,100
SKU000279,Seamless optimal methodology,Clothing,Wind,"Smith, Taylor and Gilbert",61.33,0.9079625153107067,100.14622990100541,2024-09-06,1.5,150
SKU000280,Cloned 5thgeneration open system,Sports,Population,Day-White,91.16,0.34768822264415644,109.49894195053163,2024-06-20,1.3,60
SKU000281,Progressive hybrid instruction set,Clothing,Worker,Williams-Ferguson,5.98,3.6931968896408995,127.05748243802972,2024-06-17,1.5,150
SKU000282,Reactive background task-force,Home & Garden,Include,"Conrad, Nunez and Martin",85.94,1.4230426340617546,130.7670118334366,2024-03-09,1.1,80
SKU000283,Balanced leadingedge definition,Home & Garden,Market,Brown Ltd,53.45,1.9390219324008382,126.90006834481441,2024-07-14,1.1,80
SKU000284,Configurable even-keeled system engine,Electronics,Decade,"Smith, Harvey and Morrison",78.28,3.0592319424196575,275.22886889079973,2023-11-25,1.2,100
SKU000285,Assimilated actuating Graphical User Interface,Sports,Through,"Ortega, Thompson and Flynn",85.21,2.0512896453442058,167.50757113319693,2024-08-05,1.3,60
SKU000286,Adaptive responsive conglomeration,Electronics,Reach,Vasquez-Palmer,471.4,1.807969831904283,120.57758394507326,2024-04-06,1.2,100
SKU000287,Streamlined local process improvement,Sports,Necessary,"Ferguson, Moreno and Jackson",25.71,2.714876534652511,181.239150264158,2024-01-23,1.3,60
SKU000288,Down-sized maximized emulation,Sports,No,Preston and Sons,117.77,0.7589970487381881,182.9238703632928,2023-11-23,1.3,60
SKU000289,Right-sized zero tolerance database,Sports,Consumer,,66.66,0.8127502568078602,78.80200337836213,2025-01-05,1.3,60
SKU000290,Enhanced zero administration Graphic Interface,Sports,Establish,Rodriguez PLC,59.39,0.755382532996522,75.42658388051056,2024-12-29,1.3,60
SKU000291,Synergistic dynamic neural-net,Clothing,Return,Burns-Ware,112.87,1.6064274665747067,113.92395669011113,2024-03-10,1.5,150
SKU000292,Front-line secondary artificial intelligence,Sports,Move,"Morales, Collins and Greene",80.32,2.130073796837469,182.86739430834652,2024-07-15,1.3,60
SKU000293,Quality-focused actuating approach,Home & Garden,May,"Guerra, Berry and Doyle",40.02,1.1702920672587596,74.67871895557452,2024-02-22,1.1,80
SKU000294,Versatile interactive data-warehouse,Electronics,Instead,Benitez-Houston,338.43,1.7199489049559855,267.80001001396994,2024-02-01,1.2,100
SKU000295,Polarized grid-enabled hierarchy,Electronics,Pull,"Diaz, Smith and Decker",156.71,2.5003589102297634,343.4916018658822,2024-04-14,1.2,100
SKU000296,Quality-focused dynamic moratorium,Books,Mind,Williams-Baxter,51.99,1.6123484072610623,195.5726348294598,2024-08-19,0.9,40
SKU000297,User-friendly maximized alliance,Home & Garden,Practice,"Brown, Lopez and Wallace",92.62,1.0423534279846054,113.56926922548362,2023-11-17,1.1,80
SKU000298,Cross-platform responsive archive,Home & Garden,Student,Cannon PLC,15.28,2.129369622332728,145.4396018849151,2025-01-26,1.1,80
SKU000299,Profit-focused 24hour forecast,Home & Garden,Data,Young LLC,154.57,1.446261432595354,235.71356383448273,2024-12-31,1.1,80
SKU000300,Operative optimal instruction set,Clothing,Everything,Wilson Inc,39.14,2.7719720605956555,102.38109600879915,2024-03-26,1.5,150
SKU000301,Open-architected 4thgeneration array,Home & Garden,Various,"Byrd, Zhang and Sellers",40.47,0.701149681876269,308.20044243851197,2024-04-06,1.1,80
SKU000302,Enterprise-wide 24hour Internet solution,Books,Compare,Pacheco Group,13.79,3.7787242027686614,223.58769048783697,2023-09-08,0.9,40
SKU000303,Synergized non-volatile database,Books,Bank,Paul-Anderson,10.23,1.8357067510948342,82.3622859396133,2024-05-23,0.9,40
SKU000304,Open-architected discrete emulation,Electronics,But,Davis-Williams,276.64,2.2879589479292664,69.80658101750123,2024-09-26,1.2,100
SKU000305,Distributed content-based benchmark,Books,Account,Alvarez Ltd,10.77,1.7559299149778467,98.44464130550288,2024-07-10,0.9,40
SKU000306,Decentralized real-time utilization,Electronics,Pass,Stewart-Morse,386.72,0.5341393061338787,129.60868571433264,2024-02-07,1.2,100
SKU000307,Balanced full-range task-force,Electronics,Break,"Wade, Armstrong and Johnson",146.64,3.4068719121987567,83.55205281263669,2023-09-23,1.2,100
SKU000308,Right-sized tertiary access,Electronics,Accept,Gutierrez-Alexander,413.56,4.605846722770644,124.51508711498191,2025-04-16,1.2,100
SKU000309,Focused scalable help-desk,Sports,Coach,Cuevas-Diaz,189.32,1.0064895959555928,198.99059753270427,2024-05-09,1.3,60
SKU000310,Cross-group methodical website,Electronics,Lay,Ward LLC,179.68,3.2701182691969013,248.12012640726962,2023-10-20,1.2,100
SKU000311,Front-line solution-oriented algorithm,Books,Citizen,"Lopez, Hebert and Rose",16.72,0.6166847623337459,73.89236926505214,2025-03-07,0.9,40
SKU000312,Multi-tiered mission-critical attitude,Electronics,Arm,Perry-Newton,94.17,1.9656772006265855,231.36074194128403,2023-08-13,1.2,100
SKU000313,Down-sized explicit paradigm,Clothing,Computer,,22.2,1.6195091884044013,131.59826970875295,2024-07-03,1.5,150
SKU000314,Organic executive artificial intelligence,Clothing,Red,Carpenter-Richardson,4.13,0.27296684402934734,154.90685686904345,2023-10-02,1.5,150
SKU000315,Proactive global core,Home & Garden,City,Reeves Ltd,73.04,1.8399673346616228,312.1763470423333,2024-11-23,1.1,80
SKU000316,Secured modular solution,Electronics,Structure,"Mack, Martin and Mercer",948.19,1.7185879543846132,207.78117877155816,2024-03-29,1.2,100
SKU000317,Progressive maximized model,Home & Garden,Probably,"Kent, Middleton and Larson",17.81,1.8242138910923122,134.4354392468854,2025-02-01,1.1,80
SKU000318,Customizable impactful superstructure,Sports,Once,Garcia Inc,218.27,1.9505388997490223,8.877106580746263,2024-03-30,1.3,60
SKU000319,Customizable background architecture,Books,Evening,Cummings Inc,13.96,1.848547514534723,188.515361369463,2023-11-27,0.9,40
SKU000320,Implemented tangible workforce,Clothing,Month,Mcknight-Eaton,10.78,2.8442951826272735,210.31578815652009,2024-06-15,1.5,150
SKU000321,Organic didactic archive,Clothing,Whole,"Mcconnell, Wallace and Leblanc",37.0,1.1627770335085525,178.54165767586218,2024-07-27,1.5,150
